aczepielik/CrossTabCluster,,
cmlicata/fish_life,,
tavo379/design-resources-for-developers,,
ZhongRuoyu/NTU-Matric-Number,,
erikbuck/Unity3D_Examples,,
gandraa/terraform-aws-efs,,
Bigalan09/JSON-CV,,
kjiwa/seattle-colleges-course-catalog,,
gs1571/otus-python,,
Moyaro/Unity3D-Game-KIt-,,
abougouffa/viodom,,
H0RSESH0E/portfolio,,
kkousounnis/InternetOfThings,,
grandcore/openschool,,
aizquier/tamesis_petroglyphs_data,university of antioquia medellín colombia,
davidegraff/chemprop,,
bingguo1/edep-sim,,
WeilerWebServices/PostgreSQL,,
Glymph-PHS/CTFdeploy,,
JayArrowz/SecurityManagerJarLoader,,
todun/A-to-Z-Resources-for-Students,,
NatureBoi/Sprint-Challenge--User-Interface,,
SuzyWu2014/mac-ansible,,
machism0/deep-learn-2018,freie university in berlin,https://ror.org/046ak2485
eamarais/eam-group,,
eduardolomb/awesome-ios,,
brucellino/awesome-rseng,,
lamproslntz/cbir-deep-learning,,
nkkchem/CompMolNWChem_Thermo,,
dareenkhanash/Student-s-Journey,,
textcreationpartnership/A67013,great charity of instructing poor children,
mguppy/budget-tracker,,
cpmpercussion/comp2300-toolchain,australian national university,https://ror.org/019wvm592
ogreen/cuhornet,,
shivangi-singh03/shivangi-singh03,,
MaansiBisht/School-Management-System,,
vanishreegr/sonofi-220703,,
metanorma/nist-pubid,,
NieYi/autoRIFT,california institute of technology.,https://ror.org/05dxps055
WarwickAnimeSoc/AniMadeus,university of warwick,https://ror.org/01a77tt86
faizaand/Problematic-Fair,,
JohnUrban/pufferfish,,
julien-moreau/babylonjs-editor-quixel-plugin,,
Smylesperhour/RemoteLapTimer,,
k01e-01/textadventure,macos,
charliedondapati/PLM,,
MileyWright/portfolio-website,lambda,https://ror.org/038ajz246
cmirzayi/EpiForBioWorkshop,,
niklasrisse/how-to-compare-adversarial-robustness-of-classifiers-from-a-global-perspective,,
LogicKanato/jccuvic.ca,university of columbia.,https://ror.org/00hj8s172
claudiahW/news,,
algeboy/BlackBoxType,australia colorado fort collins usa,
lanejames35/sas-age-standardize,association of public health,
hhamdan95/P2PChatApp,university of miskolc.*,https://ror.org/038g7dk46
tortious/awesome-zsh-plugins,,
ralexrivero/AirBnB_clone,,
nellh/niivue,,
johannes-kk/TheDigitalFrontier,,
Year-3-Assignments/school-frontend-v1,g.b.m.a.g.r.a.v.|,
schoolThings/websiteRevamp,,
bmitay4/UVAJammer,ariel university,https://ror.org/03nz8qe97
Lobster-King/open-source-ios-apps,,
derpnoch/QC_MATH_342W_Spring_2021,queens city university of new york,
Balateje/arkanoid,,
dstmath/android-inline-hook-1,,
CFox2019/Portfolio,linkedin,https://ror.org/02fyxhe35
githubschool/vroom,github for developers,
mrarcher2000/note-taker,,
volkovVA/air-asia,,
FishyByte/SushiRNG,,
FriendlyUser/Matlab,matlab,
samhuairen/deepTools,,
rvcgeeks/The-Infinite-Story-Generator,,
digedu/clever-php,,
HorseHomeTwo/matchingalgorithm,university of waterloo,https://ror.org/01aff2v68
adam-git-ai/Malignant-Breast-Cancer-Diagnosis,breast cancer database;,
ElkaRavenwood/elec374-instruction-generator,queen's,
saretoduncan/ghanania-birthday-name-generator,,
digi-embedded/android_platform_system_bt,,
CRE2525/open-tamil,கருவிகள்,
Loncho21/SuperTinyIcons,,
sarahschaller/rails-project,,
vinsent/awesome-ios,,
jimmielin/HW-Numerical-Analysis-Spring-2016,,
sarahsindet/gellery,,
science-math-guy/ThedispardCoin,,
voxmatt/siq_wine,,
JHUAPL/meta-system,,
enanibus/Automating-Workflows-with-GitHub-Actions,,
emmaus-5h/5Hin2-webshop-Olaf,emmauscollege rotterdam.,
milosgajdos83/gosom,,
Strnadj/JavaOptParser,,
aivaslab/v2,,
LILCMU/vl53l0x-ccs,chiang mai university,https://ror.org/05m2fqn25
sackeykojoetrue/sackeykojoetrue,,
BRGM/map2loop-2,,
qbic-pipelines/nf-core-clinvap,,
Aksonik/md,,
paulxshen/paulxshen.github.io,stanford university usa,https://ror.org/00f54p054
SongJaeYun/AM3-MAML,,
Challeenerd/JapanProject,university of south florida</small>,https://ror.org/032db5x82
CarloP95/mqtt,,
karmek-k/kanjidic2-xml2json,package,
brendanzhao/UWashingtonDataScience,,
Lambda-School-Labs/micro-fund-be-a,,
lcthomas/eng682s19,university of miami,https://ror.org/02dgjyy92
cbahlai/2015-01-05-wise-umich,university of michigan,https://ror.org/00jmfr291
QQvivowares/ThingThingThing,,
hakula139/woogle,,
wanxinyang/GEOG0027,,
madlogos/sqlzoo,,
BruceWayne733/public-apis,,
baishalidutta/Project-Reports,,
shps951023/W3CMiniblog.Core-Theme-W3C,,
ohfr/Sprint-Challenge--User-Interface,,
Rickert41/frontend-data,,
hushanming/UrbanReconstruction,university of southern california,https://ror.org/03taz7m60
YuanH/mac-dev-playbook,,
saeedeldah/multi-modal-multi-level-video-data-characterization-comparison-2018-2019,,
ramazansancar/made-in-turkey,,
dun933/FudanOCR,,
evmckinney9/TriQ,,
uoneway/text_summarization_repo,,
gentry-swanri/MasterThesis-Digipet,bandung institute of technology.,https://ror.org/00apj8t60
khorotyan/relativision_2,,
Gaurav0/Old-School-RPG-Map,,
miguno/kafka-storm-starter,,
Snuux/Bot,,
SorrelBrigman/getting_mean_with_it,,
Naudria/my-favorite-books,facebook,https://ror.org/01zbnvs85
oleg-serf/gatsby-theme-coursemaker,,
amine620/rofaydae,,
brookeclouston/DataStructures,queen's,
arfon/starry_process,,
umidullo/js-assignments,,
BrandonSaravia/java-sql,,
AlejandroMataGuillen/30-seconds-of-interviews,,
Newman101/faker-1,,
aditya67-gonella/KarthikMothiki,,
steveraysteveray/epic-public,california energy commission,https://ror.org/05eaakg28
djpetti/molecube,,
jaolejnik/vr-ship-ud,,
mmackh/Broadcast.io,open source projects.,
yqbk/SuplementyDiety,table,
MichelleMcConville/17-workout-tracker,,
dylanhmorris/nonspectral-hummingbird-vision,,
drivera53/flatcoin,,
mkiminki/hectosky,,
maccali/aprenda-frontend,,
fourTheorem/lambda-image-cxr-detection,national institutes of health,https://ror.org/01cwqze88
Inseparable7v/Inseparable7v,software,https://ror.org/004g36n56
mikefhsu/phosphor,oracle's,
anishLearnsToCode/python-workshop-9,,
sujaymurty/sujaymurty.github.io,,
Botche/CookingApp,android,
AltuOs/HZZ4l,european union,https://ror.org/019w4f821
bemyXmas/flood-forecast,kasetsart university,https://ror.org/05gzceg21
Alepes-8/Digital-Vinter,,
cdlavila/Algorithms-on-Graphs,university of california san diego.,https://ror.org/0168r3w48
damoklov/java-maven-regex,java-maven-regex,
freestyletear/password_locker,,
skadiD/SunEditor,,
TeXtw/express-beamer,,
LLcat1217/awesome-vue,,
UA-Carpentries-Workshops/Goat_Path_Git_Lesson,,
lucmicaelli/lab-travis-ci,,
china-110/DT02,,
SehunBaba/CRUD-Database-Assignment---Part-1-PHP-,,
sarmentof/Microsoft-Professional-Program,,
minsanity-zheng/baby_monitor,,
clemens/engineeringladders,,
Thercules/Repositorio_Java_Avancado_DIO,digital innovation,
TristanLibeau/Team-Profile-Generator,,
maronga/IP-Week-2-Core,google,https://ror.org/00njsd438
textcreationpartnership/B09667,university of oxford#,https://ror.org/052gg0110
jtjose/Sprint-Challenge--User-Interface,,
lindamart/readme_generator,,
alan-turing-institute/AssurancePlatform,,
Nya-KE/Codename-TheQuiz,,
githubschool/github-games-srinivasgajarla,,
yungvinsantos/EventUp,eventup,
nfisher73/lispy,,
MichaelFitz123/https-www.nvaccess.org-download-,https-www.nvaccess.org-download-,
alvinwalker96/Sprint-Challenge--User-Interface,,
peterhunn/smart-contract-languages,,
ceokartik/ceokartik,,
dshearer/congress-legislators,,
PhantomFS/particle.io-photon-high-school-robotics,,
Thomas-Tuttle/Sprint_Challenge,,
JRVisuals/ld46-keepalive,,
markellisdev/cspace-async-py,,
CharlieKolb/Space,,
vladmihalcea/made-in-romania,,
kanishkaa24/Automatic-attendance-management-system,,
matthew-mizielinski/BroadclystCodeClub,,
salveiustitia/lucasClass,,
KASOGIT/amazeing2,linux,
mfranzil/unitn-so,,
connorhaugh/connorhaugh.github.io,budapest of technology and economics.,
cvdelannoy/FRETboard,,
officialbanana/sunset-rise-kolkata-animate,,
caichen01/SqlSugar,sqlsugar,
Leeds-MCE/MCE,,
Teeemster/Employee-Tracker,,
armanabkar/apod-react,michigan technological,
HBIDamian/Bangor-University-JDK-Window,bangor-university-jdk-window,
hitenkoku/ThreatHunter-Playbook,,
KGene1901/Python-Chatroom,durham university,https://ror.org/01v29qb04
Kshitij09/A-December-of-Algorithms-2019,,
viewingparty/viewing_party,,
BACTERIAFISH/Remote-Learning-Assignment,appworks,
eccheng/math126,,
Research-Squirrel-Engineers/jena-ext,,
claudianjeri/Instagram,instagram,
parv-joshi/Text-Prediction-RNN-Project,,
ThetaApps/ios-app-opensource,,
ummerland/tool-libs,institute of automation and control engineering,
gerkevgarderen/AAU-Calendar-Fix-Industrial-Design,aalborg university.,https://ror.org/04m5j1k67
YI-LING-BA-JI-JHUAN-TI-SHENG/project,national cheng kung university).,https://ror.org/01b8kcc49
textcreationpartnership/N19030,american philosophical society.,https://ror.org/04egvf158
anuragdchowdhury/anuragdchowdhury,,
jerrysun103/uoft,,
rmccole/UCEs_genome_organization,,
AlmeidaIgorCarlos/usoftware-bayer-front-vue,,
TheXXOs/plp,,
rzwmail/vue,,
Nycto97/GildedRose-Java-GIT-exercise,github,
KAfable/mission-control-fe,,
SecretCitrus1/lightandsound,codepath's,
kevinMEH/spacegame,brooklyn technical high school,https://ror.org/02qk65b13
Tscott7/proj5-maps,google maps,
Transparency-Information-Language/python-tilt,,
IS2Lab/awesome-ai-testing,,
jens-carbon/openapi-generator,,
centerforgov/Open-Data-Inventory,,
1345739670/ZhongshanInstitute,zhongshan institute,
martinhelso/phduio-articlebased,university of oslo.,https://ror.org/01xtthb56
cresset-template/cresset,,
Temple-University-CFL/race-car,,
WING-NUS/Molweni,,
digitalideation/gencg_h2101,,
ASM-Advised-Projects/rasm-software,university of utah.,https://ror.org/03r0ha626
pascalpoizat/dt-haskell,,
jeanadrake/Single_corol_colony_transcriptomes_physiology,university of haifa,https://ror.org/02f009v59
lonlonlewin/DODC-4-Thunderbird-Indicators--Verilog-,eth zürich,https://ror.org/05a28rw58
DataBiosphere/ingest-utils,scala,https://ror.org/01dcz6f16
Manas2030/Analyzing-movie-features-in-generating-revenue,institute of information technology,https://ror.org/03jp7rg16
JordyMoos/elm-pixel-boulder-game,,
ClintJang/resume,개인,
yencarnacion/universal-javascript-the-HaRRD-way,,
elizabetabudini/cooking-android-app,university of valencia,https://ror.org/043nxc105
Lakshmipriya-P-AI/bootstrapwebsite,,
aryacodez/ML-Crate,,
joshrost/gibz-m152,modul,
BMMG-Curtin/MolecularDynamicsVisualization,curtin university,https://ror.org/02n415q13
FitMango/fup2,,
schesa/rubik-game,,
dlgockd54/Interview_Question_for_Beginner,,
Pablocavola/a,,
Zyava/terraform-aws-cloudfront-s3-cdn,,
songyanho/PyBase,,
yangukmo/phoenix_client,,
k-agrawal/terraform-aws-efs,,
s-cheadle/SMPLR,leeds beckett university's,https://ror.org/02xsh5r57
tguernier/neorv32,university of auckland.,https://ror.org/03b94tp07
maheeshiabeykoon/maheeshiabeykoon,,
naijelo/multiply,,
learn-co-curriculum/cli-data-gem-project,,
githubschool/github-games-zbernstein68,,
bpschmitt/nri-nginx,,
ThorntonMatthewD/osrs-hiscores,,
ardcarvalho/MSACL-intermediate-R-course,,
Dangzilla/rbdl-casadi,,
mpmuc84/SuperTinyIcons,,
HENRYMARTIN5/Neonium,neonium,
HynTrang/NewTwitter,,
andrelago13/jarvis,,
WilsonKinyua/pizza-palace,,
ipti/br.hb,ordenação listagens.,
Archer4499/basic-interpreter,monash university,https://ror.org/02bfwt286
CLIMAS-UA/tepcarbon,,
caizhenghai/ECNUThesis-Undergraduate,,
ComputeCanada/2017-03-02-mcgill,mcgill university,https://ror.org/01pxwe438
CGJennings/fjs-string-matching,,
inwinstack/elijah-openstack,carnegie mellon university,https://ror.org/05x2bcf33
singh08prashant/awesome-computer-science-opportunities,,
dnarvaez27/Planner,university of los andes._,https://ror.org/02mhbdp94
fdasilva59/deep-reinforcement-learning,,
tjschweitzer/missing-course,,
abcp4/coach,,
dreadlord1984/EfficientDNNs,,
mark2447/vue,,
pasztorpisti/py-flags,,
AhmadDawood/UDW_BI,abc university,
myles/toronto,,
alexpaul/SoftwareDevelopmentResources,,
rusaksenov/sdamgia,школьники,
saif-sayeed/resume-demo,,
robertklee/AutonomousRobotProject,,
Electronic-over-Network/Electronic-over-Network.github.io,kyonggi university.,https://ror.org/032xf8h46
WPRDC/property-api,,
pandyasdhaval/GuelphScheduler2,university of guelph.,https://ror.org/01r7awg59
sbrudenell/auton-canvas,internet,https://ror.org/010bpe446
themelquiades/module_2_github_practice,,
Mimi20202021/awesome-deep-learning,,
simayguzel/CRAWCI,university of bologna,https://ror.org/01111rn36
meefik/passport-ifmosso,,
graphito0/15.071x-The-Analytics-Edge,framingham heart study,https://ror.org/031grv205
IgorSusmelj/awesome-production-machine-learning,,
AY1920S1-CS2113T-W13-4/main,,
SourCherries/phase-congruency-kovesi,,
jbspeakr/LaTex-UP,universität potsdam. potsdam university.,
metaborg/coronium,,
abdallahA12/second,,
phuang17/FlightSimulator,university of illinois at urbana-champaign,https://ror.org/047426m28
eladmw/autokeras,,
mxpsept/mxpsept.github.io,technological university,
MauricioArriaga/highcharts-scatter-csv,,
emiryusuftopbas/fraow,,
UQ-RCC/nimrod-embedded,,
paulsweston/DHSS_hearthhealth,,
HavardPede/dissertation,newcastle university.,https://ror.org/00eae9z71
LHerrmeyer/low_tracks,,
CC3002-Metodologias/scrabble-jaedango,,
WeiLiBryan/Team-Profile-Gen,,
foxpy/uni-books,uni-books,
Valentin1918/react-school-entrants-tasks-js,репозиторий шаблоном,
huynhlvd/ramsia,university of erlangen-nuremberg.,https://ror.org/00f7hpc57
mmcfarland/covid19-healthsystemcapacity,,
filipebafica/so_long,,
EloiAncellin/Cancer,polytechnic institute of paris,
tombresee/Yamarashi,,
jacksontaber/CSE-682,syracuse university,https://ror.org/025r5qe02
WeiPhil/LightFieldImaging,,
gdmgent-1920-mobdev2/nmd-mern-boilerplate,artevelde university of applied sciences,
elishowk/remote-jobs,,
mbade1/vegan-camping-cookbook-collective,vegan camping cookbook collective,
ChristianGoldman/Content-Management-Systems,,
drdh/BS-thesis,,
dulibrarytech/digcoll-frontend,university of denver's,https://ror.org/04w7skc03
cosylabiiit/pubmed_parser,,
adricasi/Apollo-11,apollo-11,
njbbaer/GiveGetGreen,university of california irvine.,https://ror.org/04gyf1771
jrhillae/GRIIS,integrated taxonomic information system,
szepeviktor/supercookie,,
openharmony-gitee-mirror/device_bearpi_bearpi_hm_nano,development,
madpew/allegrojs,,
OriginalBart/LaravelPortfolio,grafisch lyceum,
KaushikTheProgrammer/M3Challenge2019,,
interactionresearchstudio/VisionCam_Compact,goldsmiths university of london,https://ror.org/01khx4a30
RePsychLing/SMLP2021,,
robomaster-oss/rmoss_ign_resources,,
izzy/Hello-World,,
BUPT/open-paper-project,,
Barrack-coder/Addresing-Period-Poverty,,
microsoft/MoveBox-for-Microsoft-Rocketbox,,
wooparadog/awesome-blockchain,,
StancuTudor/Hangman,w3schools.com,
dirkriehle/amos-course,,
githubschool/github-games-jamiellopez,,
nojhan/IOHexperimenter,,
GokoshiJr/algoritmos2-java,,
tkmorgan/knxhx-r,,
egwitterholtranken/ContosoUniversityDBF,entity,
NMisko/style-switcher,,
untalsebastianb/bomberbot_project,,
martin-moringa/flask1,,
BloomTech-Labs/startup-grant-database-be,,
irnc/todo,,
codingride/DevYouTubeList,,
misbahkhan/awesome-ios,,
osarwar/rFS,carnegie mellon university*,https://ror.org/05x2bcf33
dockette/gruntz,,
smrafi4130/music-school-web,,
dmikushin/stubgen,,
Rickert41/functional-programming,,
tcsprojects/pgsolver,university of,
githubschool/testaroo,github for developers,
John2212ho/holyman.github.io,,
Sud0h4c/Awesome-Red-Teaming,,
Csardon01/lab-travis-ci,,
sgratzl/lineup_if_fi,eindhoven university of technology netherlands,
ZainMohsin/chatApp,,
NKdeveloper/Autonomous-Vehicle-Research,university of delaware,https://ror.org/01sbq1a82
kyjanond/COM_Workshop_ITECH2020,,
npmtest/node-npmtest-shader-school,,
fangzhouzhang/CUDA_CNN_forward,,
jadenbeck/CodeRPG,,
HouariZegai/UnivSchedulingSystem,,
lfunderburk/Interactive_Jupyter,simon fraser university,https://ror.org/0213rcc28
wcmc-its/ReCiter-Dynamodb-Model,,
KirosG/Capestone,,
kgclemow/Platformer,indiana university.,https://ror.org/01kg8sb98
ghe10/ece408_2017_new_private,,
yangyang14641/StatisticalMechanicsCourse,peking university,https://ror.org/02v51f717
aifodu/QuickCredit,,
tomsing1/awesome-CRISPR,,
Anirudh-Swaminathan/ece_269_fa19_project,university of california san diego,https://ror.org/0168r3w48
realtimebrainscanner/brainscanner,technical university of denmark,https://ror.org/04qtj9h94
opendilab/awesome-model-based-RL,,
radaniba/data-science-ipython-notebooks,,
masterfish2015/guetprj,guetprj school,
bigmonty12/FLICR,university of utah,https://ror.org/03r0ha626
uriamm/tictactoe,,
alex-zen/ChronoZoom-museum-deploy,chronozoom-museum-deploy,
emaballarin/binet,,
stevenanthonyrevo/Best-websites-a-programmer-should-visit,,
Nilay2711/Movie-WatchList,,
AnnaleeSekulic/Croatian-American-1992-Homeland-War,croatian-american social memory repository:,
YYTVicky/incubator-taverna-common-activities,apache software foundation,
nijanthanh/toggl-tartan,carnegie mellon university.,https://ror.org/05x2bcf33
luwis93choi/SLAM_Odometry_Practice2021,hanyang university,https://ror.org/046865y68
zzodo/LeGO-LOAM,,
chengkangzai/bot-assignment-due,,
kevyndev/notification,,
awharkrider/CPSC_3320_Cybersecurity_Lab,anderson university indiana,https://ror.org/03cebjr81
Tiamat-Tech/open-sustainable-technology,,
ambonilla/C-HTTP-Server,,
AceMouty/Sprint-Challenge--User-Interface,,
sahmura/awesome-singer-official-portal,,
kupolak/textstat,,
Tasevski87/Employee-Tracker,,
BarreraNazir/Breast-Cancer-Detector,,
asnbd/StudentHallManagementSystem,bangladesh army university of science & technology,
carvasquez206/TeamProfileGenerator-OOP,,
smartchicago/civic-user-testing,,
oekazuma/svelte-meta-tags,,
ManthanUgemuge/Basic-Snake-Game,,
Sollovin/Quantum-Optics-Learning-in-2021,shanghai jiao tong university.,https://ror.org/0220qvk04
paulstrobel/electricitymap-contrib,,
abizer/nlth2,bitbucket.org/tahabi/nlth-cafe/.,
johncolezhang/DeepKE,,
mlaynimes/pns,,
bre7/awesome-ios,,
edcarp/ed-dash_workflows-nextflow_template,,
pbelevich/transformers,apache license,
MykalMachon/Zero-React-Starter,,
unixfy/summercamp18,oakland university,https://ror.org/01ythxj32
tianyu-su/UndergraduateThesisLaTeXTemplate,,
nethacker11/JUCE,,
otherlab/petiga,,
vidosits/keras-retinanet,,
bgruening/w4mclassfilter_galaxy_wrapper,,
slang-legacy/webgrader-fixed,,
pkyurkchiev/distributed-applications-for-se,plovdiv university,https://ror.org/0545p3742
superset-lite/superset-lite,apache software foundation,
fethx/CS-Notes,,
ShaoChiehLien/Mechanical-arm-3d-simulator-for-education,,
kiarash96/Bobby,bobby is going to university,
abs428/shap,,
Cam0Cow/RaycastGame,,
gurrenPizza/landing-page-boilerplate,,
Mrsteveson/Review,lambda school.,
Samshal/KASU-Log-Book,kaduna state university,https://ror.org/0063tkv49
chancezeus/laravel-aws-webhooks,laravel,
Clinical-Genomics/CADD-scripts,,
charlesweir/LUThesisTemplate,lancaster university,https://ror.org/04f2nsd36
humamaboalraja/Data-Structures-and-Algorithms-Roadmap,,
david2vicente/awesome-design-systems,,
Matiasicl/octoschool,,
ambaker1/aisc-csv,,
Alescontrela/AMP_for_hardware,,
Kronos180/GameDev22-Kronos180,,
trwiley/8-bit-experience,indiana university freesound.org,
tblaase/CPP-Module-02,,
ciebit/legislation,,
csus-soda/open-weather-map-sdk,software developers association,
RostenRossDev/bootcamp,,
robertdj/SparseGrids.jl,,
AProts/openapi-generator,,
povilasb/simple-os,,
BobBuehler/megaminerai17,,
milouk/Web_Crawler,web search engines,
Goodboey/Twits,,
shafali03/school-grades,,
KortanZ/CameraDrone,national university students,
jakobnicolaus/probability,,
aangiel/java-faker,,
stagemteam/magento-core-cache-cleaner,,
TheRevanchist/pytorch-CycleGAN-and-pix2pix,,
MyWay778/basic-js,,
subedisuraj/Ludo-Board-Game,,
Amazingren/CrossMLP,,
aasfaw/awesome-quantum-computing,,
petrsimek/print-equations,,
AkinAD/emoji,,
tom-seddon/bitshifters.github.io,bitshifters,
castor-software/royal-debloat,royal institute of technology.,https://ror.org/026vcq606
jd4rider/google-homepage,codepen.io.,
tiffanyfrance/thesis,,
felipemohr/i3e-d3,,
StefanosChaliasos/dithesis,university of athens,https://ror.org/04gnjpq42
mimmon/django-courses,,
omarbastos/omarbastos,,
almirb/yii2-google-maps-library,yii2-google-maps-library,
ChuranHe/safer-illinois-app,university of illinois.,https://ror.org/047426m28
albertoSoto/java-basics,oracle.,https://ror.org/001gmby50
devent/resources,,
Robo100/CS161-Coursework-at-Oregon-State-University,oregon state university,https://ror.org/00ysfqy60
TakesxiSximada/fake-useragent-freeze,,
go-0100-it/Weberoids,,
esensar/mbed_3d_labyrinth,,
culibraries/infomotion-survey,,
lenyabloko/SemEval2020,,
xuhangaddadd380/live2d,,
tech-gian/tech-gian,,
ddimaria/rust-actix-framework,,
JoeQuattrone/cs-maps-tree-map-lab-g-416,,
ubco-mds-2021-labs/dashboard2-group-a,,
baajur/awesome-datascience,,
StefanGerrits2/Frontend-Applications,,
liammills/Rechargd,university of sydney,https://ror.org/0384j8v12
abcdefghijklmnooo/HAUT_autoCheck,,
mskgreenbaumlab/lohhla,,
Mohnishh26/Expense_Management_Application,massachusetts institute of technology,https://ror.org/042nb2s44
gideonTeo/BorrowMe-,monash university.,https://ror.org/02bfwt286
garhwalinauna/Credit-Card-Default-Prediction,university of british columbia.,https://ror.org/03rmrcq20
muiz6/school-management-system,microsoft sql,
Pseudogenesis/hacktoberfest-2018,,
SaltFishPr/course-experiment-source-code,course-experiment-source-code,
pavponn/fp-homework,,
piccolo255/mhd2d-solver,,
mateusfg7/Box-CSS-Preview,,
Gum-Joe/School-Website-Project,school-website-project,
alexismp/awesome-remote-work,,
gabizinha12/awesome-discord-communities,,
unb-libraries/dockworker-mysql,,
haipham22/ng-zorro-antd,,
lmlsna/simple-tpm-pk11,google,https://ror.org/00njsd438
anhduy1202/SITE-Program-Prework,codepath's,
matthew-e-brown/MiniFloats,trent university,https://ror.org/03ygmq230
notjamesheck/holbertonschool-interviews,holbertonschool-interviews,
diarized/how-to-in-cli,,
korelhayrullah/ituce,istanbul technical university,https://ror.org/059636586
Haloking1212/Sprint-Challenge--User-Interface,,
MarcoGorelli/nbQA,,
mohansah/Movie_Recommended_systems,university of minnesota.,https://ror.org/017zqws13
pdsinterop/awesome-solid,,
sarorlando/BasiCpp,mit license.,
chiralbd/Thalassemia_KAP,public university,
fpesari/awesome-livecoding,,
rickecon/LargeScaleComputing_S20,large-scale computing social sciences,
UAAppComp/studyGroup,,
hspasov/fmi-schedule-generator,sofia university,https://ror.org/02jv3k292
EmperorYP7/visualrithms,,
benyakirten/benyakir-writes,,
Alexander-Schiendorfer/SynthesisAbstractionICAART,,
JindongJiang/WeightedLoss_Convolutional_Pose_Machines_PyTorch,,
JoeNiesforny/HMM-DishonestCasino,san jose state university.,https://ror.org/04qyvz380
WahidBitar/EF-Core-Simple-Graph-Update,,
reubano/devcraft-workshop,,
g0lemXIV/pyod,,
LinqLover/vivide,,
Alyssonmach/presentations-cnn-research-project,,
tinalnorris/2017_SAMPLE_ADULT,,
nicolesigei/csharp-teams-sample-graph,,
IshanBhattOfficial/KMeansClustering-Python,north carolina state university raleigh.,
ewells89/bootcamp-homework-12-employee-tracker,,
derpguy125/SnorcRomHack-Master,,
devkingsejong/ngspice-json-cli,,
githubschool/github-games-rcollor76,,
motwanikapil/Bachelors-File-Submission,,
LeonardoRochaLima/metodo_la_grange,codigo instalação,
KaitlinJKelley/checkpoint,,
1a1a11a/cache-trace,twitter,https://ror.org/04wt43v05
YashVardhan-AI/YashVardhan-AI,,
ohchiko/eterno,,
aorumbayev/awesome-algorand,,
gerritdewitt/netboot-server-container,apple,https://ror.org/01vpeym60
jsievert73/03-Text-adventure,game engine,
noble-patrick/hackerbay-interview-1,hackerbay,
jfallmann/soda,ucsc,
traschke/bht-compex,,
amitojsingh366/python-flask-demo,,
eajvandenbosch/Translation-tool-The-future-of-digital-health-technologies-,utrecht university.,https://ror.org/04pp8hn57
uta-smile/neural-fingerprint,,
trahasch/awesome-public-datasets,,
rassait/ITE220,stamford international university:ite220,https://ror.org/02bvdvz71
Yshayy/Ractive,,
sinameraji/my-holidays,,
GunterMueller/littlesmalltalk-1,,
Cytomine-ULiege/S_Stats-TermArea,university of liège belgium,
dantay0803/Resources_Assets_Tools_Links_Guides,,
venomvj/nexus-web,,
lt94/Bringing-Old-Photos-Back-to-Life,,
tyrasd/python-project-template,,
JuroUhlar/red_cascade,university of porto,https://ror.org/043pwc612
vitorCamargo/biotechnology-quizz,,
cudnn/packnet-sfm,,
ParkanonTulikukko/movieDatabase,helsinki university’s,https://ror.org/040af2s02
gongfuxiang/schoolcms,,
jbetancur/react-flexybox,,
SilverLabUCL/DemoLabview,,
wvffle/django-ps4,,
githubschool/github-games-bdimov1,,
dmccomas/awesome-space,,
flatironinstitute/kachery,,
VasilisDev/mythicalCar,,
reviczky/northumbria,northumbria university,https://ror.org/049e6bc10
jessequinn/coursera_machine_learning_specialization,university of washington,https://ror.org/00cvxb145
mokha/corpona,corpona,https://ror.org/04f07ep24
MichaelTan9999/OS_basic_chapter_review,university of electronic science and technology of china*,https://ror.org/04qr3zq92
AdamLBS/AboutLibraries,,
sirodoht/dstream,,
Fanfare-ETC/catch-a-play,carnegie mellon university verizon,
Konano/thu-learn-lib,tsinghua university](https://learn.tsinghua.edu.cn).,
mcrowson/predict-kiva,northwestern university's,https://ror.org/000e0be47
mkitti/ilastik4ij,,
Living-with-machines/maps-at-scale-using-computer-vision-and-jupyter-notebooks,,
Samwakelam/03_JAVASCRIPT_SLW,javascript,
Ace-uff-Spades/Classification-of-Loans,,
SimonKenyonShepard/agile-learning-organisation-manifesto,agile-learning-organisation-manifesto,
JeffersonYu1/elkins-tmsca,,
wangyida/hand-object,,
CalebH225/GIS-PTM-example,,
kampaitees/Comparitive-Study-of-Lenet-5-vs-ANN-on-Mnist,,
USC-ACTLab/pyCreate2,university of southern california.,https://ror.org/03taz7m60
hackersatcambridge/game-workshop,university,
jacekfilipczuk/reinforcement-learning,,
newb-dev-1008/SLAC-2020,amrita university,https://ror.org/03am10p12
h10n/School-Library-Management-Application,,
mjguru/editor,,
MaxStump13/bookSE,,
GPCRmd/MD-protocol,university of illinois,https://ror.org/047426m28
Sanchit120496/tech_salary_predictor_canada_us,university british columbia.,https://ror.org/03rmrcq20
arielgamino/fastai,,
wh0th3h3llam1/awesome-geek-podcasts,,
ramanshsharma2806/EncoderDecoder-game,,
swift-student/LicensePlateRecognition,,
dy-kim/Bayesian-for-Hackers-Korean,,
zachdj/ultimate-tic-tac-toe-weka,,
asifkhan23/Income-Classification,,
debugginator/CryptoKitties,,
lukekyl/skireport,,
BitJetKit/ShannonEntropy,princeton university,https://ror.org/00hx57361
aman-at-git/stanford-ML-cheat-sheet,,
wei-yutong/tp,,
RafaelSche/vim-emu,apache,https://ror.org/052vnbj45
skylarkrug/the-book-of-secret-knowledge,,
