aravindvnair99/TrackEx,amrita university,https://ror.org/03am10p12
jjang32/RPS,university of southern california,https://ror.org/03taz7m60
patryan117/FBI_Homicide_Database_EDA,boston university.,https://ror.org/05qwgg493
uvmaero/aero-daq-live-visualizer,university of vermont,https://ror.org/0155zta11
KretschiGL/DataScienceLecture,eastern switzerland university of applied sciences](https://www.ost.ch),https://ror.org/038mj2660
georgetown-analytics/Power-Rangers,georgetown university,https://ror.org/05vzafd60
Soneji/mobius,imperial college london,https://ror.org/041kmwe10
WaqasJal/NBA-DBMS,ryerson university,https://ror.org/05g13zd79
IfyAnene7/dsci522-group16,university of british columbia.,https://ror.org/03rmrcq20
truongthibichchi/facebook_crawler,facebook.**,https://ror.org/01zbnvs85
Outreach-ChemEng-UofU/ArduinoAQSensor,university of utah,https://ror.org/03r0ha626
filip-dobrocky/PolyBox,brno university of technology.,https://ror.org/03613d656
mtking2/mips32-sound-sequencer,western carolina university.,https://ror.org/010h78f45
ktech99/Jit-versionControl,university of washington.,https://ror.org/00cvxb145
mikebrgs/saturn,university of lisbon.,https://ror.org/01c27hj86
sta210-sp21/website,duke university,https://ror.org/00py81415
NyururuKelvin/nyururuPortfolio,moringa,https://ror.org/01tqja591
anjishnu/alexa-sdk-pykit,amazon,https://ror.org/00b9ktm87
keerthan2/Hashtag_Popularity_Prediction,northwestern university.,https://ror.org/000e0be47
jmatuskey/jupyterhub-deploy,space telescope science institute,https://ror.org/036f5mx38
mikecamara/adversarial-machine-learning-attacks,university of tartu,https://ror.org/03z77qz90
Kiarostami/We-Are-Finland,university of oulu,https://ror.org/03yj89h83
Virus1908/AlgsAssignments,princeton university,https://ror.org/00hx57361
QULab/P.808,amazon,https://ror.org/00b9ktm87
brendero/Bachelorproef,google,https://ror.org/00njsd438
juan-uca/my-first-repo,university of cadiz,https://ror.org/04mxxkb11
EivindArvesen/master_code,østfold university college,https://ror.org/04gf7fp41
anushadatta/Social-Network-Analysis,university of michigan,https://ror.org/00jmfr291
DeepeshM7/Grocery-Classifier,srm university.,https://ror.org/037skf023
Samar20/Comp3005_Project,carleton university,https://ror.org/02qtvee93
plopezgarcia/trec-2017-precision-medicine,medical university of graz,https://ror.org/02n0bts35
ToreAad/inf368,university of bergen,https://ror.org/03zga2b32
DIVYANSHI-PARASHAR/Python_for_everybody,university of michigan-,https://ror.org/00jmfr291
khodabande/JeyC2015,sharif university of technology.,https://ror.org/024c2fq17
Wavvelet/Wavelet-Coherence,stony brook university,https://ror.org/05qghxh33
Oxford-step-counter/C-Step-Counter,malmö university.,https://ror.org/05wp7an13
drushing01/Badges,stanford university's,https://ror.org/00f54p054
LazarJovic/literary-association,university of novi sad.,https://ror.org/00xa57a59
ko-takahashi/college,san diego state university.,https://ror.org/0264fdx42
lisaover/lisaover.github.io,university of pittsburgh.,https://ror.org/01an3r305
mitaxim/Linear-Algebra,ahmedabad university,https://ror.org/02swff503
pnnl/SHADES,battelle,https://ror.org/01h5tnr73
ssdet/ssdet,hemavati nandan bahuguna garhwal university,https://ror.org/00mvp1q86
AureliaWambui19/Autolib-blue-car-claim-investigation,google,https://ror.org/00njsd438
ggiuliani/ogcapi,university of geneva,https://ror.org/01swzsf04
hiimchrislim/Event-Generator,google,https://ror.org/00njsd438
johnmaccormick/wcbc-java,princeton university,https://ror.org/00hx57361
Plasma-Vortex/cmugpi.github.io,carnegie mellon university,https://ror.org/05x2bcf33
TejasJagadeesh/data-512-Final-Project,university of washington,https://ror.org/00cvxb145
emilyblack95/CS-3053,university of oklahoma,https://ror.org/02aqsxs83
keurfonluu/ToughMeshio,lawrence berkeley national laboratory.,https://ror.org/02jbv0t02
UniCT-WebDevelopment/home-library,university of catania,https://ror.org/03a64bh57
DhrumilShah98/Dalhousie_University_CSCI6704_ATIN,dalhousie university,https://ror.org/01e6qks80
kggold4/algorithms,ariel university,https://ror.org/03nz8qe97
Asaadkaadan/MOWE,university of oklahoma,https://ror.org/02aqsxs83
pgrepds/Analytic-Combinatorics,princeton university.,https://ror.org/00hx57361
WeiTing1991/workshop_princeton_2021,princeton university,https://ror.org/00hx57361
Ed-Fi-Exchange-OSS/Ed-Fi-Google-Classroom-Roster,google,https://ror.org/00njsd438
Yfyangd/BMIR,national tsing hua university.,https://ror.org/00zdnkx70
merledu/SRAM_based_TCAM,usman institute of technology,https://ror.org/036z4mp18
itsanshulverma/operating-systems-lab,university of delhi.,https://ror.org/04gzb2213
greninger-lab/HRV_Pipeline,university of washington,https://ror.org/00cvxb145
oddguan/Heat-Cascade-Solver,university of rochester.,https://ror.org/022kthw22
baohangxing/baohangxing,yunnan university,https://ror.org/0040axw97
IvoOVerhoeven/morph_tag_lemmatize,university of amsterdam</h4>,https://ror.org/04dkp9463
foysal-mahmud/Mini-Maps,google,https://ror.org/00njsd438
abdullahnazzal/reading-notes-201,jadara university,https://ror.org/001drnv35
albertomh/ug-dissertation,amazon,https://ror.org/00b9ktm87
jzhan862/map_project,boston university.,https://ror.org/05qwgg493
thoppe/gr_svd,national institute of diabetes and digestive and kidney diseases,https://ror.org/00adh9b73
Linyy123/NBU-PCD1.0,ningbo university,https://ror.org/03et85d35
jpverkamp/wombat-ide,indiana university's,https://ror.org/01kg8sb98
rhezazz/2D-Geomagnetic-Forward-Modelling,cambridge university press,https://ror.org/03jsdjx34
dimitaruzunov/fp-fmi,sofia university,https://ror.org/02jv3k292
NekoMaou/Big-Data-and-Twitter,university of oxford.,https://ror.org/052gg0110
brycejpt/JavaGroupProject,peking university,https://ror.org/02v51f717
shahzaibk23/Modified-Rocket-Core-ALU-in-Single-Cycle-Core,usman institute of technology.,https://ror.org/036z4mp18
jherr029/Hello_Jenkins,california state university chico.,https://ror.org/027bzz146
dwthurber/masters-project,northwestern university,https://ror.org/000e0be47
Swadesh13/flipkart-grid,google,https://ror.org/00njsd438
SerenaDose/cybersecurity-project,university of udine,https://ror.org/05ht0mh31
mnhampl/oa-eval,directory of open access journals,https://ror.org/05amyt365
sitem-Center/cas-assignment,university of bern,https://ror.org/02k7v4d05
babetoduarte/EF5,university oklahoma.,https://ror.org/02aqsxs83
moh53n/ctalk,shiraz university,https://ror.org/028qtbk54
nsmarino/fullstack,open university,https://ror.org/02rv3w387
infosec-ucalgary/magpieCTF-2021,university of calgary,https://ror.org/03yjb2x39
alex-700/dynamic-connectivity,itmo university.,https://ror.org/04txgxn49
ndhngoc91/COMP90082_S1_TO_2021,university of melbourne,https://ror.org/01ej9dk98
petergroth/trajectory_forecasting,technical university of denmark,https://ror.org/04qtj9h94
William-Leacy/lighthouse-report-manager,google,https://ror.org/00njsd438
arrivu/CanvasTools,creighton university's,https://ror.org/05wf30g94
kant/Mexico-datos,secretaría de salud,https://ror.org/0082wq496
nicktheblackbeard/DockerChat,university of west attica,https://ror.org/00r2r5k05
jamesjarvis/git-bisect,university of kent,https://ror.org/00xkeyj56
ASU-OKED-WEB-DEV/asu-divi,arizona state university,https://ror.org/03efmqc40
xhusser1/schoolProjects,northeastern university,https://ror.org/02ahky613
uwhumansvszombies/uwhvz,university of waterloo,https://ror.org/01aff2v68
waheeda-saib/Benchmarking-Noisy-Variational-Algorithms,university of edinburgh,https://ror.org/01nrxwf90
ResearchStack/MoleMapperAndroid,robert johnson foundation.,https://ror.org/02ymmdj85
Minecraftify/Youtube-Uploader-Bot,google,https://ror.org/00njsd438
buaawj/Development,university of catania,https://ror.org/03a64bh57
joshansen/umn-marching-band-attendance,university of minnesota,https://ror.org/017zqws13
aneridand/msds593,university of san francisco,https://ror.org/029m7xn54
TuckerHarvey/biost2036-modern-methods,university of pittsburgh.,https://ror.org/01an3r305
francescotonini/univraule-bot,university of verona.,https://ror.org/039bp8j42
OlegJakushkin/GridAndCloud_base,saint petersburg university,https://ror.org/023znxa73
mpatacchiola/naogui,plymouth university,https://ror.org/008n7pv89
ujjwal95/bloomberg_editorial_classifier,bloomberg,https://ror.org/02rdpzb15
dkreutter/comp333-hw1,wesleyan university,https://ror.org/05h7xva58
Denisdrk6/ProjectIII,universitat politècnica de catalunya,https://ror.org/03mb6wj31
xzzhang2/201904_HKBULib_Py,hong kong baptist university,https://ror.org/0145fw131
udaykumar1997/MovieLens-Quizz,harvard university.,https://ror.org/03vek6s52
valandro/mlp-ufrgs,federal university of rio grande do sul.,https://ror.org/041yk2d64
waliens/alan-cluster,university of liège.,https://ror.org/00afp2z80
sutd-visual-computing-group/tokyo_24-7_image_retrieval_annotations,google,https://ror.org/00njsd438
ArminRas/EffectiveTechnicalDiscussion,duke university,https://ror.org/00py81415
carobellum/data-sharing,university of oxford.,https://ror.org/052gg0110
AJRMcCann/public-floodsystem,university of cambridge.,https://ror.org/013meh722
almsv/SVS-simulator,denmark technical university,https://ror.org/04qtj9h94
3dptv/real_time_sobel_fpga_3dptv,eth zurich,https://ror.org/05a28rw58
rtrusso/scp,university of washington.,https://ror.org/00cvxb145
andre-geldenhuis/2016-04-26,victoria university of wellington,https://ror.org/0040r6f76
magosil86/GWAMAgetTausquared,oxford university,https://ror.org/052gg0110
icethrush/telescoping-structures,carnegie mellon university,https://ror.org/05x2bcf33
davidepedranz/distributed_systems_1,university of trento,https://ror.org/05trd4x28
SCECcode/ts-process,southern california earthquake center,https://ror.org/03vhnve41
widdowquinn/Teaching-Data-Visualisation,university of manchester,https://ror.org/027m9bs27
jmassucco17/full_mips,northeastern university.,https://ror.org/02ahky613
university-of-jinan/NBIC-Public,university of jinan.,https://ror.org/02mjz6f26
peraltawave/synapse,university of arizona,https://ror.org/03m2x1q45
zlavogb/data-512-a2,university of washington,https://ror.org/00cvxb145
UWCSSA/sms_voting,university of waterloo,https://ror.org/01aff2v68
SPARC-Auburn/IEEE-SoutheastCon-2019,auburn university,https://ror.org/02v80fc35
SanjifShan/Optimal-Charging-Strategy-Li-ion-Battery,warwick university.,https://ror.org/01a77tt86
Szpila123/FPGA_exercises,university of wroclaw,https://ror.org/00yae6e25
Stonks-Life-Inc/projet-poo-scolarite,google,https://ror.org/00njsd438
josousa82/Coursera-R-Programming-,johns hopkins university,https://ror.org/00za53h95
JanBrabec/UCI-ML-API,university of california irvine,https://ror.org/04gyf1771
404Kartik/404Kartik.me,amazon,https://ror.org/00b9ktm87
simonwangao/MiniJava_Compiler,fudan university,https://ror.org/013q1eq08
lucareggio/lucareggio.github.io,leiden university.,https://ror.org/027bh9e22
Bernhard-Steindl/snrm-extension,university of massachusetts amherst.,https://ror.org/0072zz521
koen-schouten/artificial_intelligence,cambridge university,https://ror.org/013meh722
ronojoy/stochastic-processes-theoretical-physics,university of cambridge,https://ror.org/013meh722
miuho/GPU-Images-Stitching,carnegie mellon university,https://ror.org/05x2bcf33
MehwishSameer/fantastic-octo-lamp,microsoft,https://ror.org/001dd4s60
garygr2002/data-512-a2,university of washington,https://ror.org/00cvxb145
sonitgregorio/venusconstruction,eastern visayas state university,https://ror.org/011qdnn53
ferenc-schultesz/Spotter,city university london,https://ror.org/04489at23
liffiton/256asm,illinois wesleyan university.,https://ror.org/021aqk126
jaybaeta/ichs-2017,universitas gadjah mada,https://ror.org/03ke6d638
AntonMu/MultiOptLat,university of california berkeley,https://ror.org/01an7q238
michaelfeil/syssec,technical university of denmark,https://ror.org/04qtj9h94
BolunDai0216/swarmrobotics,new york university,https://ror.org/0190ak572
philippneugebauer/debs_2013_project,university of bamberg.,https://ror.org/01c1w6d29
BoyangGo/COVID-19,johns hopkins university,https://ror.org/00za53h95
geraldine-m/2020-hacky-intro-python,macquarie university,https://ror.org/01sf06y89
FoxySeta/unibo-04138-linguaggi-di-programmazione,university of bologna,https://ror.org/01111rn36
wvenderbush/wvenderbush.github.io,yale university,https://ror.org/03v76x132
deepthoughts/Rice_Data_Viz_Tutorial,rice university,https://ror.org/008zs3103
JoeBurnside/HorseGroom,de montfort university.,https://ror.org/0312pnr83
ykpgrr/Lane-Detection-on-CPU-Pure-Software,istanbul technical university,https://ror.org/059636586
andre-fuchs-uni-oldenburg/OPEN_FPE_IFT,carl von ossietzky university of oldenburg,https://ror.org/033n9gh91
Woolim0516/Woolim_Portfolio,university of toronto,https://ror.org/03dbr7087
kirichoi/NSSR,national institute of general medical sciences,https://ror.org/04q48ey07
pao-pipat/Group-6-project---Interdisciplinary-research,imperial college london:,https://ror.org/041kmwe10
davidsalido/CrowdStreaming,complutense university of madrid,https://ror.org/02p0gd045
JaewookByun/epcis,sejong university,https://ror.org/00aft1q37
paizhangpi/MacIndex,university of illinois at urbana-champaign.,https://ror.org/047426m28
lupael/mikrotik_maxslug,at&t,https://ror.org/01784jw84
robsondepaula/algorithmic-toolbox,national research university higher school of economics,https://ror.org/055f7t516
raphael-gouvea/umassamherstdown,american university,https://ror.org/052w4zt36
WingRS/ucu_mail_bot,ukrainian catholic university,https://ror.org/05tt5nr09
edwardchang7/TalentAgencySystem,university of new brunswick.,https://ror.org/05nkf0n29
aifb/eshl-iot-bus,karlsruhe institute of technology,https://ror.org/04t3en479
Fulayjan/ams250,university of california santa cruz.,https://ror.org/03s65by71
wenlab501/pysda,american association of geographers.,https://ror.org/02sc91t34
bluesquall/okeanidanalysis,monterey bay aquarium reseach institute,https://ror.org/02nb3aq72
misaelaguayo/first-timers-hacktoberfest,facebook,https://ror.org/01zbnvs85
mjtadema/buffy,university of groningen,https://ror.org/012p63287
tjumyk/MetaView,tianjin university,https://ror.org/012tb2g32
codymj/USF-Course-Catalog,university of south florida,https://ror.org/032db5x82
m-yassine1/lau-course-work,lebanese american university,https://ror.org/00hqkan37
Kiselev777/Software-Engineering-2021,peter the great st. petersburg polytechnic university:,https://ror.org/02x91aj62
SirWaffleshnoz/ENVR-2501-R-Labs,northeastern university.,https://ror.org/02ahky613
tobi-ore/2020-aachen-inverse-problems,rwth aachen university,https://ror.org/04xfq0f34
sharfaraz-ifaz/Capstone,ryerson university,https://ror.org/05g13zd79
AcidCannon/CMPUT404.W2021.LAB8,apache,https://ror.org/052vnbj45
Nishant-codex/rnn_flip_flops,royal institute of technology.,https://ror.org/026vcq606
MMucka/TTN_LoRaTracker_MAP,brno university of technology.,https://ror.org/03613d656
badookey/Ryutai,university of technology sydney.,https://ror.org/03f0f6041
alanexplorer/turtlebot_laccan,federal university of alagoas,https://ror.org/00dna7t83
martindavid/COMP90024-HPC-Twitter-GeoProcessing,university of melbourne,https://ror.org/01ej9dk98
tavoralucas/tavoralucas,federal university of pernambuco.,https://ror.org/047908t24
sasha0503/MIPT_course,moscow institute of physics and technology,https://ror.org/00v0z9322
emckiernan/agingCA1,universidad nacional autónoma de méxico,https://ror.org/01tmp8f25
shammiquddus/Emojiy-This,twitter,https://ror.org/04wt43v05
Amrith-Prabhu/Note_Taking_Web_Application,northeastern university,https://ror.org/02ahky613
teddyng/SurreyEE-OpenGL_TankMazeGame,university of surrey,https://ror.org/00ks66431
Hamideshaqi/HamidReza,k. n. toosi university of technology.,https://ror.org/0433abe34
fasterius/Colours,royal institute of technology.,https://ror.org/026vcq606
MHindermann/rheinschifffahrt,university of basel's,https://ror.org/02s6k3f65
jaehoonkimm/ERICA_WebCrawler_bot,hanyang university.,https://ror.org/046865y68
stanislavstoyanov99/Technician-University-Projects,technical university of sofia,https://ror.org/052prhs50
xopoww/go-raytrace,moscow institute of physics and technology.,https://ror.org/00v0z9322
msadeghsh/sbunlpcourse,shahid beheshti university,https://ror.org/0091vmj44
joykour/COCO-Dataset-2018-Stuff-Segmentation-Challenge,bennett university,https://ror.org/00an5hx75
jomspk/Delivery-Project,tohoku university,https://ror.org/01dq60k83
team460/gam,rice university,https://ror.org/008zs3103
gwentruong/gwentruong.github.io,aalto university,https://ror.org/020hwjq30
umm-csci-3403-fall-2019/pre-lab-1-log-processing-Robert-Beane,google,https://ror.org/00njsd438
mechanicalscribe/easy-wordnet,princeton university,https://ror.org/00hx57361
mauricioabisay/rpmu_ci,universidad popular autonoma del estado de puebla.,https://ror.org/00njxm476
PulsaraSandeepa/Heathy-Honey-Apiary,university of moratuwa,https://ror.org/0491f5305
CCC-NULS/nulspy-tokenomics,portland state university.,https://ror.org/00yn2fy02
chrisbloecker/sensor.tfe_weather,umeå university,https://ror.org/05kb8h459
dlemoine1/DICE-2016R-Matlab,university of arizona,https://ror.org/03m2x1q45
dna023/GERSL-Fmask,university of connecticut.,https://ror.org/02der9h97
drkitty/cyder,oregon state university's,https://ror.org/00ysfqy60
mattm401/CISC4667-Web-Tips,university of delaware.,https://ror.org/01sbq1a82
toontun/AssemblyDenovo,university of paris,https://ror.org/05f82e368
asharalam11/VehicleControl,university of toronto's,https://ror.org/03dbr7087
charlesmwang/facerec-app-iOS,cornell university</p>,https://ror.org/05bnh6r87
snowdj/codingclub,carlos iii university madrid,https://ror.org/03ths8210
PScoriae/PepeClicker,sunway university,https://ror.org/04mjt7f73
toozej/ftlow,oregon state university,https://ror.org/00ysfqy60
zdravkoandonov/big-integer,sofia university,https://ror.org/02jv3k292
beltransen/computing_systems,university carlos iii of madrid,https://ror.org/03ths8210
silencesys/lindat-tei,charles university.,https://ror.org/024d6js02
almustafa-noureddin/kiial.org-papers-database-design,international institute for arabic language,https://ror.org/038cq1h45
Crichton1963/2019-12-03-intro-to-python-workshop,macquarie university,https://ror.org/01sf06y89
northeastern-web/kernl-theme-legacy,northeastern university,https://ror.org/02ahky613
NumEconCopenhagen/projects-2020-tobiasharald,university of copenhagen,https://ror.org/035b05819
jfgaillard/Environmental-Laboratory-,northwestern university,https://ror.org/000e0be47
darrelllong/RSA-in-Julia,university of california santa cruz.,https://ror.org/03s65by71
hpc4cmb/toast-workshop-ucsd-2019,uc san diego,https://ror.org/0168r3w48
UnixLoverSaurabh/CSED-Notice-Board,motilal nehru national institute of technology india,https://ror.org/04dp7tp96
cdemi/Harvard---Hertfordshire,university of hertfordshire,https://ror.org/0267vjk41
wizord-gaming/TuriteaWebResources,massey university,https://ror.org/052czxv31
alibalapour/CovidPlot19,jhon hopkins university’s,https://ror.org/00za53h95
kbarnak/MyPortfolio,northwestern university,https://ror.org/000e0be47
aws-samples/review-classification-using-keras-sagemaker,amazon,https://ror.org/00b9ktm87
innovationhublancaster/minecraft-scale-calulator,lancaster university,https://ror.org/04f2nsd36
janwaltl/SolarSystem,charles university.,https://ror.org/024d6js02
RobxSor/Encryptor-Decryptor,st. louis university,https://ror.org/04k7nem08
stefrand/GoPaddle,augusta university.,https://ror.org/012mef835
saminpayro/Meta_Hyperband_implementation,of trinity college dublin,https://ror.org/02tyrky19
zfergus2/CS480-AI,george mason university.,https://ror.org/02jqj7156
deji09/Coronavirus-watch-,university of dundee.,https://ror.org/03h2bxq36
Inciarte87/Attendance-System,google,https://ror.org/00njsd438
SergioGasquez/microelectronic-systems,university of ljubljana,https://ror.org/05njb9z20
qwetroman/book-cipher,poznan university of technologies,https://ror.org/00p7p3302
DlutMedimgGroup/Chinese-Brain-PET-Template,dalian university of technology,https://ror.org/023hj5876
PierreMarion23/ML_exercises,sorbonne university.,https://ror.org/02en5vm52
ishubham21/infinity-cure,world health organization(who),https://ror.org/01f80g185
guiboro83/iris_lama,university of aveiro,https://ror.org/00nt41z93
pickabo/Web_Programs,harvard university,https://ror.org/03vek6s52
Colorcastle/colorcastle.github.io,illinois institute of technology,https://ror.org/037t3ry66
Woodsandfields/HumanActivityRecognition,johns hopkins university,https://ror.org/00za53h95
georgetown-analytics/acquisitioners,georgetown university,https://ror.org/05vzafd60
jayzao/fawkes,university of chicago.,https://ror.org/024mw5h28
oregonstatevr/micks_crossing,oregon state university,https://ror.org/00ysfqy60
JGrishey/BUCS506-NDI,national democratic institute,https://ror.org/01wrt1c44
cdelor02/robothand,tufts university,https://ror.org/05wvpxv85
ttrevorreese/Boolean-Hooligans,university of roehampton,https://ror.org/043071f54
mehrdadhz-77/Some-Useful-Algorithm,sapienza university of rome.<br/>,https://ror.org/02be6w209
onderkalaci/dyndatarace,bogazici university.,https://ror.org/03z9tma90
selinberkk/gemsecUW2018,university of washington`,https://ror.org/00cvxb145
Mengyanz/acton,australian national university,https://ror.org/019wvm592
sunyu0410/AmendmentBackUp,university of sydney,https://ror.org/0384j8v12
dbtek/skscrapper,istanbul technical university.,https://ror.org/059636586
harshagl2002/UIUC-course-explorer-extension,university of illinois urbana-champaign,https://ror.org/047426m28
ZezhouLi/Convolutional-Networks-for-Stock-Predicting,stanford university,https://ror.org/00f54p054
wahmed555/Coursera2_DataScience_Analystics,university of michigan,https://ror.org/00jmfr291
mahugnon/Moose,university of bern,https://ror.org/02k7v4d05
angristan/palette,hanyang university,https://ror.org/046865y68
tesfahunboshe/Stock_Price_Scraping,university of warsaw,https://ror.org/039bjqg32
UCHIC/CIWS-Loggers,national science foundation,https://ror.org/021nxhr62
StudentDataLabs/EmptyHousingInnovationLab,liverpool university,https://ror.org/04xs57h96
textcreationpartnership/A45159,university of oxford,https://ror.org/052gg0110
Raj-Joshi-dev/Master-Seminar,university of bamberg,https://ror.org/01c1w6d29
pnavaro/SMILES-X,national institute for materials science,https://ror.org/026v1ze26
k-lomer/spark-hyrax,american university of beirut.,https://ror.org/04pznsd21
aaronjohnsabu1999/sudoku-solver-itsp-2018,iit bombay,https://ror.org/02qyf5152
latimerb/sonata,école polytechnique fédérale de lausanne,https://ror.org/02s376052
Coborax/AniBot,twitter,https://ror.org/04wt43v05
lwaldron/AppStatTrento,city university of new york,https://ror.org/00453a208
vale0135/vue-todo,algonquin college,https://ror.org/03jgjt094
fabiopuddu/python-basic,university of cambridge.,https://ror.org/013meh722
formula21/formula21,university of calcutta,https://ror.org/01e7v7w47
proektlab/Diego_code,university of pennsylvania,https://ror.org/00b30xv10
brightrain/csu-trees,colorado state university,https://ror.org/03k1gpj17
AnOxOnA/awesome-semantic-segmentation-pytorch,fudan university.,https://ror.org/013q1eq08
musicofsouthasia/musicofsouthasia.github.io,habib university,https://ror.org/030p2g996
adaviladev/cosc3380,university of houston.,https://ror.org/048sx0r50
SimonStride/Presentations,university of exeter,https://ror.org/03yghzc09
pablomatgar/Petfy,polytechnic university of catalonia,https://ror.org/03mb6wj31
al3xhh/Cloud-and-big-data-Programming-Assigments,complutense university of madrid,https://ror.org/02p0gd045
luisfcofv/ggp-jefe,reykjavik university.,https://ror.org/05d2kyx68
SimonBartonPSU/TinyIRC,portland state university,https://ror.org/00yn2fy02
ianmilligan1/WAHR,university of waterloo.,https://ror.org/01aff2v68
tudae5/SingleLineTikz,technical university of darmstadt.,https://ror.org/05n911h24
invokeImmediately/ace.daesa.wsu.edu,washington state university,https://ror.org/05dk0ce17
raghavmittal101/music_mind_tech_project,international institute of information technology hyderabad,https://ror.org/05f11g639
korut94/UniformRandomSampling,university of pisa.,https://ror.org/03ad39j10
BaturaAndrew/presentation,scopes,https://ror.org/018dcz204
mohiuddinrazu/ducpcf2016,university of dhaka.,https://ror.org/05wv2vq37
abhinavcreed13/MAST90139-Practice-Models,national institute of diabetes and digestive and diseases,https://ror.org/00adh9b73
Naman-Bhalla/dbms-buffer-pool-manager-python,bml munjal university,https://ror.org/058ay3j75
Subaharish/Amrita-Honeywell-Hackathon-2021,amrita university,https://ror.org/03am10p12
dillon-smith-us/redux-shop,university of minnesota.,https://ror.org/017zqws13
darylnauman/professional-README-generator,university of toronto,https://ror.org/03dbr7087
phetsims/energy-forms-and-changes,university of colorado boulder.,https://ror.org/02ttsq026
sybenzvi/PHY403,university of rochester.,https://ror.org/022kthw22
zabilal/transcript,national open university,https://ror.org/01d81q939
skyguidance/CSCI6461ComputerArchitecture,george washington university,https://ror.org/00y4zzh67
vuminhtue/SMU_Python_Basic,southern methodist university,https://ror.org/042tdr378
xiongjasmine/searchwithtech,university of waterloo,https://ror.org/01aff2v68
MakisH/precice21-slides-openfoam,technical university of munich,https://ror.org/02kkvpp62
jcalso/C-hess,university of michigan,https://ror.org/00jmfr291
shadydevs/FMIS,oracle,https://ror.org/001gmby50
darthkali/Git-Tutorium,university of applied sciences,https://ror.org/05e5kd476
physical-computation/Warp,university of cambridge,https://ror.org/013meh722
austcollins/paas-datastore-api,google,https://ror.org/00njsd438
alexp205/MAST-ML,university of wisconsin-madison,https://ror.org/01y2jtd41
MovAh13h/csci651,rochester institute of technology,https://ror.org/00v4yb702
JG-searching/bids-toolbox,cardiff university,https://ror.org/03kk7td41
discrim/Machine-Learning-Basic-Exercise,university of michigan,https://ror.org/00jmfr291
dlab-ut/tf-firmware-emsw,tsukuba university,https://ror.org/02956yf07
hasic-haris/retrochem_toolbox,tokyo institute of technology),https://ror.org/0112mx960
VishalKandala/Cantera-1.7,california institute of technology,https://ror.org/05dxps055
CASSON-LAB/CNN_on_Arduino_Nano,university of manchester,https://ror.org/027m9bs27
chiaramagliaro/CrEAP,university of pisa.,https://ror.org/03ad39j10
Nookiie/CubePlatformer,paisii hilendarski university of plovdiv,https://ror.org/0545p3742
chriskarlsson/1dv534,linnaeus university,https://ror.org/00j9qag85
mbdimitrova/biomedical_informatics_site,sofia university,https://ror.org/02jv3k292
duartegalvao/Smart-Bottle,royal institute of technology.,https://ror.org/026vcq606
paul028/Embed3,atmega,https://ror.org/03a2v5m77
neerajp99/agneepath,ashoka university's,https://ror.org/02j1xr113
mihai-burduselu/pygame-move-the-ball,polytechnic university of bucharest.,https://ror.org/0558j5q12
atoff/Bristcal,university of bristol,https://ror.org/0524sp257
MarcelloVendruscolo/DeepReinforcementLearning,uppsala university.,https://ror.org/048a87296
dwikiriswanda/tubesDAP,telkom university.,https://ror.org/0004wsx81
Mindo-Joseph/DSC-Laikipia,laikipia university,https://ror.org/02y5m7j45
raunakbasu/cs_207_travel,ashoka university,https://ror.org/02j1xr113
Shunian-Chen/AIPI540-Deep-Learning-Applications,duke university.,https://ror.org/00py81415
minji-mia/Quantium-virtual-internship,quantium,https://ror.org/00dkdd931
ramagururadhakrishnan/Research-Resources,google,https://ror.org/00njsd438
wallaceicy06/room-draw,rice university.,https://ror.org/008zs3103
rkgIITBh/data-structures.github.io,infosys,https://ror.org/03bs18y54
albeckr/Thesis_CoRoDro,university of mannheim.,https://ror.org/031bsb921
jarvis-1805/DU-Codata,university of delhi.,https://ror.org/04gzb2213
MatteoRizzo96/GeneticAlgorithmForTSP,university of padua,https://ror.org/00240q980
winsonfzyang/winsonfzyang.github.io,texas tech university,https://ror.org/0405mnx93
pedropamn/alcantaralbeatriz,university of são paulo,https://ror.org/036rp1748
Panda-Lewandowski/DataBase,bauman moscow state technical university,https://ror.org/00pb8h375
anderslangballe/FlightSchedulingLogic,aalborg university.,https://ror.org/04m5j1k67
electronics-resources/electronics-resources.github.io,university of queensland.,https://ror.org/00rqy9422
frickerg/mensajs,bern university of applied sciences,https://ror.org/02bnkt322
taojianggit/Code-for-the-Degree-of-Master-of-Engineering,nanjing university of aeronautics and astronautics.,https://ror.org/01scyh794
edamamez/IF-TLS,worcester polytechnic institute.,https://ror.org/05ejpqr48
eca-simm/minimal-pairs-japanol-eses-jpjp,university of valladolid.,https://ror.org/01fvbaw18
Jimmyj30/spreadsheet-website,microsoft,https://ror.org/001dd4s60
aodhanlutetiae/dj_2021,cardiff university's,https://ror.org/03kk7td41
TobiasPalludan/CarAlarmSystem-Template,aalborg university,https://ror.org/04m5j1k67
bestephe/res-sim,rice university,https://ror.org/008zs3103
mukobi/psu-pozyx-gui-src,portland state university,https://ror.org/00yn2fy02
NevoleMarek/Weighted-SAT-solver,czech technical university in prague.,https://ror.org/03kqpb082
jzarob/WordSearch,university of alabama.,https://ror.org/03xrrjk67
UMNLibraries/GOBIholdings,university of minnesota,https://ror.org/017zqws13
davidnarciso/PyGorillas,carnegie mellon university,https://ror.org/05x2bcf33
erikglee/discovery_imaging_utils,university of minnesota.,https://ror.org/017zqws13
evertdeman/HD-BET,german cancer research center,https://ror.org/04cdgtt98
