software_name,github_slug,ror_id,extraction_methods
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/01nehjf29,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/01rw27z95,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/01x21tj82,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/03819cc96,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/03jtz4s80,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/03zryq964,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/04ww0w091,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/04xhxg104,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/05168yk81,url_matches
doc-analysis/TableBank,doc-analysis/TableBank,https://ror.org/0521n7n83,url_matches
dstl/re3d,dstl/re3d,https://ror.org/003vwv291,url_matches
dstl/re3d,dstl/re3d,https://ror.org/009twqt47,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00hkb6y19,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00jmbnv79,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00jws7929,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00jztws02,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00qnxjg67,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00r66pz14,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00tnppw48,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00vbvha87,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00x143s74,url_matches
dstl/re3d,dstl/re3d,https://ror.org/00y81cg83,url_matches
dstl/re3d,dstl/re3d,https://ror.org/010mf0m52,url_matches
dstl/re3d,dstl/re3d,https://ror.org/0111wxt17,url_matches
dstl/re3d,dstl/re3d,https://ror.org/018h10037,url_matches
dstl/re3d,dstl/re3d,https://ror.org/018skgq22,url_matches
dstl/re3d,dstl/re3d,https://ror.org/019ya6433,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01af87512,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01bgmsb44,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01bvxzn29,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01ka4j351,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01w88hp45,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01xdnwc75,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01xgj3b22,url_matches
dstl/re3d,dstl/re3d,https://ror.org/01zewfb16,url_matches
dstl/re3d,dstl/re3d,https://ror.org/022pm7h15,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02fvybm75,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02m3w2z38,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02pn32n10,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02vtmh618,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02vx6cf88,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02xbr5r10,url_matches
dstl/re3d,dstl/re3d,https://ror.org/02zqy3981,url_matches
dstl/re3d,dstl/re3d,https://ror.org/0320bge18,url_matches
dstl/re3d,dstl/re3d,https://ror.org/0361bwx64,url_matches
dstl/re3d,dstl/re3d,https://ror.org/036rmcm53,url_matches
dstl/re3d,dstl/re3d,https://ror.org/0378g3743,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03aqz1r62,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03e5xvd80,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03g09wg96,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03k33gq76,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03kjbs929,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03sbpja79,url_matches
dstl/re3d,dstl/re3d,https://ror.org/03sdvv968,url_matches
dstl/re3d,dstl/re3d,https://ror.org/044dman78,url_matches
dstl/re3d,dstl/re3d,https://ror.org/0499kfe57,url_matches
dstl/re3d,dstl/re3d,https://ror.org/04ex4j806,url_matches
dstl/re3d,dstl/re3d,https://ror.org/04fjx8e69,url_matches
dstl/re3d,dstl/re3d,https://ror.org/04jswqb94,url_matches
dstl/re3d,dstl/re3d,https://ror.org/04qke1n53,url_matches
dstl/re3d,dstl/re3d,https://ror.org/04x8c0q56,url_matches
dstl/re3d,dstl/re3d,https://ror.org/051sgbe98,url_matches
dstl/re3d,dstl/re3d,https://ror.org/05jxkdk91,url_matches
dstl/re3d,dstl/re3d,https://ror.org/05kw2hj64,url_matches
dstl/re3d,dstl/re3d,https://ror.org/05rf29967,url_matches
dstl/re3d,dstl/re3d,https://ror.org/05wnh3t63,url_matches
dwslab/jRDF2Vec,dwslab/jRDF2Vec,https://ror.org/031bsb921,url_matches
dwslab/melt,dwslab/melt,https://ror.org/031bsb921,url_matches
dzerbino/velvet,dzerbino/velvet,https://ror.org/04wt43v05,url_matches
e-apostolidis/AC-SUM-GAN,e-apostolidis/AC-SUM-GAN,https://ror.org/0069akp70,url_matches
EarthSystemDiagnostics/sedproxy,EarthSystemDiagnostics/sedproxy,https://ror.org/032e6b942,url_matches
EBISPOT/DUO,EBISPOT/DUO,https://ror.org/02catss52,url_matches
ec-jrc/lisflood-code,ec-jrc/lisflood-code,https://ror.org/02qezmz13,url_matches
Ecotrust/forestplanner,Ecotrust/forestplanner,https://ror.org/05ex3a966,url_matches
EduardoFernandezC/dormancyR,EduardoFernandezC/dormancyR,https://ror.org/008f3q107,url_matches
EducationalTestingService/skll,EducationalTestingService/skll,https://ror.org/03b5q4637,url_matches
eea/geonetwork-eea,eea/geonetwork-eea,https://ror.org/02k4b9v70,url_matches
ehabets/ANF-Generator,ehabets/ANF-Generator,https://ror.org/02mkz3e80,url_matches
ehabets/RIR-Generator,ehabets/RIR-Generator,https://ror.org/02mkz3e80,url_matches
emilianavt/OpenSeeFace,emilianavt/OpenSeeFace,https://ror.org/04wt43v05,url_matches
epri-dev/StorageVET,epri-dev/StorageVET,https://ror.org/02dqztz06,url_matches
ernestojimenezruiz/logmap-matcher,ernestojimenezruiz/logmap-matcher,https://ror.org/04489at23,url_matches
erwincoumans/tiny-differentiable-simulator,erwincoumans/tiny-differentiable-simulator,https://ror.org/04wt43v05,url_matches
ESIPFed/LakePy,ESIPFed/LakePy,https://ror.org/03q5xa910,url_matches
ESIPFed/sweet,ESIPFed/sweet,https://ror.org/03q5xa910,url_matches
Esri/geometry-api-java,Esri/geometry-api-java,https://ror.org/0428exr50,url_matches
etas/SynCAN,etas/SynCAN,https://ror.org/0039w6753,url_matches
etsy/skyline,etsy/skyline,https://ror.org/01kzp9g64,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/009b91528,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/00gjnk018,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/00te8p082,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/016nv8j08,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/01tnxwc41,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/01x3ftb23,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/01xx2ne27,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/027atwb90,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/02af93v77,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/0330gay09,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/05akjb009,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/05etkex69,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/05hvqzx20,url_matches
evolbioinfo/gotree,evolbioinfo/gotree,https://ror.org/05q8d3662,url_matches
evotools/hapbin,evotools/hapbin,https://ror.org/01920rj20,url_matches
evotools/nf-LO,evotools/nf-LO,https://ror.org/01920rj20,url_matches
ExpressionAnalysis/ea-utils,ExpressionAnalysis/ea-utils,https://ror.org/0151zbe59,url_matches
ExpressionAnalysis/ea-utils,ExpressionAnalysis/ea-utils,https://ror.org/03d7gms38,url_matches
f/awesome-chatgpt-prompts,f/awesome-chatgpt-prompts,https://ror.org/04wt43v05,url_matches
fabsig/GPBoost,fabsig/GPBoost,https://ror.org/04nd0xd48,url_matches
fabsig/KTBoost,fabsig/KTBoost,https://ror.org/04nd0xd48,url_matches
fanagislab/GCE,fanagislab/GCE,https://ror.org/04fa4r544,url_matches
fancompute/neuroptica,fancompute/neuroptica,https://ror.org/00f54p054,url_matches
fchollet/deep-learning-models,fchollet/deep-learning-models,https://ror.org/04wt43v05,url_matches
FedUni/MORL,FedUni/MORL,https://ror.org/05qbzwv83,url_matches
FelixKrueger/TrimGalore,FelixKrueger/TrimGalore,https://ror.org/05467hx49,url_matches
fenderglass/Flye,fenderglass/Flye,https://ror.org/05bjen692,url_matches
fenderglass/Ragout,fenderglass/Ragout,https://ror.org/05bjen692,url_matches
FlexiGIS/FlexiGIS,FlexiGIS/FlexiGIS,https://ror.org/04bwf3e34,url_matches
forestgeo/Climate,forestgeo/Climate,https://ror.org/0112yzy28,url_matches
forestgeo/fgeo.biomass,forestgeo/fgeo.biomass,https://ror.org/0112yzy28,url_matches
forestgeo/fgeo,forestgeo/fgeo,https://ror.org/0112yzy28,url_matches
frankkramer-lab/MIScnn,frankkramer-lab/MIScnn,https://ror.org/03p14d497,url_matches
fraunhoferhhi/vvdec,fraunhoferhhi/vvdec,https://ror.org/02tbr6331,url_matches
fraunhoferhhi/vvenc,fraunhoferhhi/vvenc,https://ror.org/02tbr6331,url_matches
FRBCesab/worldpa,FRBCesab/worldpa,https://ror.org/05x5km989,url_matches
ftheberge/graph-partition-and-measures,ftheberge/graph-partition-and-measures,https://ror.org/008f3q107,url_matches
FZJ-IEK3-VSA/bslib,FZJ-IEK3-VSA/bslib,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/FINE,FZJ-IEK3-VSA/FINE,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/glaes,FZJ-IEK3-VSA/glaes,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/HIM,FZJ-IEK3-VSA/HIM,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/HiSim,FZJ-IEK3-VSA/HiSim,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/LoadProfileGenerator,FZJ-IEK3-VSA/LoadProfileGenerator,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/RESKit,FZJ-IEK3-VSA/RESKit,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/tsam,FZJ-IEK3-VSA/tsam,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/tsib,FZJ-IEK3-VSA/tsib,https://ror.org/02nv7yv05,url_matches
FZJ-IEK3-VSA/windtools,FZJ-IEK3-VSA/windtools,https://ror.org/02nv7yv05,url_matches
GaloisInc/macaw,GaloisInc/macaw,https://ror.org/03g8y8161,url_matches
gbif/ipt,gbif/ipt,https://ror.org/05fjyn938,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/009b91528,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/00gjnk018,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/00te8p082,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/016nv8j08,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/01tnxwc41,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/01x3ftb23,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/01xx2ne27,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/027atwb90,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/02af93v77,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/0330gay09,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/05akjb009,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/05etkex69,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/05hvqzx20,url_matches
gem-pasteur/Integron_Finder,gem-pasteur/Integron_Finder,https://ror.org/05q8d3662,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/009b91528,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/00gjnk018,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/00te8p082,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/016nv8j08,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/01tnxwc41,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/01x3ftb23,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/01xx2ne27,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/027atwb90,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/02af93v77,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/0330gay09,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/05akjb009,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/05etkex69,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/05hvqzx20,url_matches
gem-pasteur/macsyfinder,gem-pasteur/macsyfinder,https://ror.org/05q8d3662,url_matches
gem/oq-engine,gem/oq-engine,https://ror.org/02xh1tf34,url_matches
GeneralMills/pytrends,GeneralMills/pytrends,https://ror.org/03kgyg741,url_matches
GeneralMills/pytrends,GeneralMills/pytrends,https://ror.org/052ww7470,url_matches
GeoscienceAustralia/dea-coastlines,GeoscienceAustralia/dea-coastlines,https://ror.org/04ge02x20,url_matches
GeoscienceAustralia/HiQGA.jl,GeoscienceAustralia/HiQGA.jl,https://ror.org/04ge02x20,url_matches
GeoscienceAustralia/tcrm,GeoscienceAustralia/tcrm,https://ror.org/04ge02x20,url_matches
giannisdaras/ilo,giannisdaras/ilo,https://ror.org/04wt43v05,url_matches
giannisdaras/sgilo,giannisdaras/sgilo,https://ror.org/04wt43v05,url_matches
GillesC/LoRaEnergySim,GillesC/LoRaEnergySim,https://ror.org/05f950310,url_matches
GlobalFishingWatch/map-client,GlobalFishingWatch/map-client,https://ror.org/00wxex667,url_matches
goldsmith/Wikipedia,goldsmith/Wikipedia,https://ror.org/04wt43v05,url_matches
google-deepmind/3d-shapes,google-deepmind/3d-shapes,https://ror.org/00971b260,url_matches
google-deepmind/acme,google-deepmind/acme,https://ror.org/00971b260,url_matches
google-deepmind/ai-safety-gridworlds,google-deepmind/ai-safety-gridworlds,https://ror.org/00971b260,url_matches
google-deepmind/alphafold,google-deepmind/alphafold,https://ror.org/00971b260,url_matches
google-deepmind/boxoban-levels,google-deepmind/boxoban-levels,https://ror.org/00971b260,url_matches
google-deepmind/bsuite,google-deepmind/bsuite,https://ror.org/00971b260,url_matches
google-deepmind/card2code,google-deepmind/card2code,https://ror.org/00971b260,url_matches
google-deepmind/chex,google-deepmind/chex,https://ror.org/00971b260,url_matches
google-deepmind/code_contests,google-deepmind/code_contests,https://ror.org/00971b260,url_matches
google-deepmind/deepmind-research,google-deepmind/deepmind-research,https://ror.org/00971b260,url_matches
google-deepmind/dm-haiku,google-deepmind/dm-haiku,https://ror.org/00971b260,url_matches
google-deepmind/dm_control,google-deepmind/dm_control,https://ror.org/00971b260,url_matches
google-deepmind/dm_env,google-deepmind/dm_env,https://ror.org/00971b260,url_matches
google-deepmind/dnc,google-deepmind/dnc,https://ror.org/00971b260,url_matches
google-deepmind/dqn_zoo,google-deepmind/dqn_zoo,https://ror.org/00971b260,url_matches
google-deepmind/dsprites-dataset,google-deepmind/dsprites-dataset,https://ror.org/00971b260,url_matches
google-deepmind/enn,google-deepmind/enn,https://ror.org/00971b260,url_matches
google-deepmind/enn_acme,google-deepmind/enn_acme,https://ror.org/00971b260,url_matches
google-deepmind/graph_nets,google-deepmind/graph_nets,https://ror.org/00971b260,url_matches
google-deepmind/hanabi-learning-environment,google-deepmind/hanabi-learning-environment,https://ror.org/00971b260,url_matches
google-deepmind/interval-bound-propagation,google-deepmind/interval-bound-propagation,https://ror.org/00971b260,url_matches
google-deepmind/jax_privacy,google-deepmind/jax_privacy,https://ror.org/00971b260,url_matches
google-deepmind/jraph,google-deepmind/jraph,https://ror.org/00971b260,url_matches
google-deepmind/kinetics-i3d,google-deepmind/kinetics-i3d,https://ror.org/00971b260,url_matches
google-deepmind/lab,google-deepmind/lab,https://ror.org/00971b260,url_matches
google-deepmind/lamb,google-deepmind/lamb,https://ror.org/00971b260,url_matches
google-deepmind/leo,google-deepmind/leo,https://ror.org/00971b260,url_matches
google-deepmind/mctx,google-deepmind/mctx,https://ror.org/00971b260,url_matches
google-deepmind/mnist-cluttered,google-deepmind/mnist-cluttered,https://ror.org/00971b260,url_matches
google-deepmind/multi_object_datasets,google-deepmind/multi_object_datasets,https://ror.org/00971b260,url_matches
google-deepmind/narrativeqa,google-deepmind/narrativeqa,https://ror.org/00971b260,url_matches
google-deepmind/neural_testbed,google-deepmind/neural_testbed,https://ror.org/00971b260,url_matches
google-deepmind/open_spiel,google-deepmind/open_spiel,https://ror.org/00971b260,url_matches
google-deepmind/optax,google-deepmind/optax,https://ror.org/00971b260,url_matches
google-deepmind/pycolab,google-deepmind/pycolab,https://ror.org/00971b260,url_matches
google-deepmind/pysc2,google-deepmind/pysc2,https://ror.org/00971b260,url_matches
google-deepmind/rc-data,google-deepmind/rc-data,https://ror.org/00971b260,url_matches
google-deepmind/reverb,google-deepmind/reverb,https://ror.org/00971b260,url_matches
google-deepmind/rgb_stacking,google-deepmind/rgb_stacking,https://ror.org/00971b260,url_matches
google-deepmind/rlax,google-deepmind/rlax,https://ror.org/00971b260,url_matches
google-deepmind/scalable_agent,google-deepmind/scalable_agent,https://ror.org/00971b260,url_matches
google-deepmind/sonnet,google-deepmind/sonnet,https://ror.org/00971b260,url_matches
google-deepmind/spriteworld,google-deepmind/spriteworld,https://ror.org/00971b260,url_matches
google-deepmind/streetlearn,google-deepmind/streetlearn,https://ror.org/00971b260,url_matches
google-deepmind/surface-distance,google-deepmind/surface-distance,https://ror.org/00971b260,url_matches
google-deepmind/symplectic-gradient-adjustment,google-deepmind/symplectic-gradient-adjustment,https://ror.org/00971b260,url_matches
google-deepmind/xquad,google-deepmind/xquad,https://ror.org/00971b260,url_matches
grangier/python-goose,grangier/python-goose,https://ror.org/04wt43v05,url_matches
grbl/grbl,grbl/grbl,https://ror.org/04wt43v05,url_matches
groupschoof/AHRD,groupschoof/AHRD,https://ror.org/041nas322,url_matches
guido-s/netmeta,guido-s/netmeta,https://ror.org/00a0bqh48,url_matches
guido-s/netmeta,guido-s/netmeta,https://ror.org/03cba0s60,url_matches
guido-s/netmeta,guido-s/netmeta,https://ror.org/03vzbgh69,url_matches
hectornieto/pyTSEB,hectornieto/pyTSEB,https://ror.org/01q9drc95,url_matches
Helsinki-NLP/HBMP,Helsinki-NLP/HBMP,https://ror.org/04xpj5302,url_matches
Helsinki-NLP/MuCoW,Helsinki-NLP/MuCoW,https://ror.org/04xpj5302,url_matches
Helsinki-NLP/Opus-MT,Helsinki-NLP/Opus-MT,https://ror.org/04xpj5302,url_matches
Helsinki-NLP/Tatoeba-Challenge,Helsinki-NLP/Tatoeba-Challenge,https://ror.org/04xpj5302,url_matches
henrikbostrom/crepes,henrikbostrom/crepes,https://ror.org/026vcq606,url_matches
HewlettPackard/cacti,HewlettPackard/cacti,https://ror.org/020x0c621,url_matches
HewlettPackard/cacti,HewlettPackard/cacti,https://ror.org/04f0kxe59,url_matches
HewlettPackard/cacti,HewlettPackard/cacti,https://ror.org/05cc0x492,url_matches
HewlettPackard/netperf,HewlettPackard/netperf,https://ror.org/020x0c621,url_matches
HewlettPackard/netperf,HewlettPackard/netperf,https://ror.org/04f0kxe59,url_matches
HewlettPackard/netperf,HewlettPackard/netperf,https://ror.org/05cc0x492,url_matches
hitachi-speech/EEND,hitachi-speech/EEND,https://ror.org/01mmh4r39,url_matches
hitachi-speech/EEND,hitachi-speech/EEND,https://ror.org/02exqgm79,url_matches
hitachi-speech/EEND,hitachi-speech/EEND,https://ror.org/02kqmq412,url_matches
hitachi-speech/EEND,hitachi-speech/EEND,https://ror.org/03fkhh366,url_matches
HITS-MCM/MD-IFP,HITS-MCM/MD-IFP,https://ror.org/01f7bcy98,url_matches
Hoohm/CITE-seq-Count,Hoohm/CITE-seq-Count,https://ror.org/04wt43v05,url_matches
hooshvare/parsbert,hooshvare/parsbert,https://ror.org/02grspc61,url_matches
HSE-asavchenko/face-emotion-recognition,HSE-asavchenko/face-emotion-recognition,https://ror.org/055f7t516,url_matches
hsosik/ifcb-analysis,hsosik/ifcb-analysis,https://ror.org/03zbnzt98,url_matches
huggingface/accelerate,huggingface/accelerate,https://ror.org/02grspc61,url_matches
huggingface/block_movement_pruning,huggingface/block_movement_pruning,https://ror.org/02grspc61,url_matches
huggingface/diffusers,huggingface/diffusers,https://ror.org/02grspc61,url_matches
huggingface/evaluate,huggingface/evaluate,https://ror.org/02grspc61,url_matches
huggingface/neuralcoref,huggingface/neuralcoref,https://ror.org/02grspc61,url_matches
huggingface/nn_pruning,huggingface/nn_pruning,https://ror.org/02grspc61,url_matches
huggingface/peft,huggingface/peft,https://ror.org/02grspc61,url_matches
huggingface/pytorch-image-models,huggingface/pytorch-image-models,https://ror.org/02grspc61,url_matches
huggingface/pytorch-openai-transformer-lm,huggingface/pytorch-openai-transformer-lm,https://ror.org/02grspc61,url_matches
huggingface/pytorch-pretrained-BigGAN,huggingface/pytorch-pretrained-BigGAN,https://ror.org/02grspc61,url_matches
huggingface/setfit,huggingface/setfit,https://ror.org/02grspc61,url_matches
huggingface/swift-coreml-transformers,huggingface/swift-coreml-transformers,https://ror.org/02grspc61,url_matches
huggingface/tokenizers,huggingface/tokenizers,https://ror.org/02grspc61,url_matches
huggingface/torchMoji,huggingface/torchMoji,https://ror.org/02grspc61,url_matches
huggingface/transfer-learning-conv-ai,huggingface/transfer-learning-conv-ai,https://ror.org/02grspc61,url_matches
huggingface/transformers,huggingface/transformers,https://ror.org/02grspc61,url_matches
huggingface/trl,huggingface/trl,https://ror.org/02grspc61,url_matches
huggingface/xlnet,huggingface/xlnet,https://ror.org/02grspc61,url_matches
huseinzol05/malaysian-dataset,huseinzol05/malaysian-dataset,https://ror.org/00njsd438,url_matches
huyng/incertae,huyng/incertae,https://ror.org/04wt43v05,url_matches
hypergravity/laspec,hypergravity/laspec,https://ror.org/04fa4r544,url_matches
Hyperparticle/udify,Hyperparticle/udify,https://ror.org/04wt43v05,url_matches
hysts/pytorch_image_classification,hysts/pytorch_image_classification,https://ror.org/02grspc61,url_matches
iarai/NeurIPS2021-traffic4cast,iarai/NeurIPS2021-traffic4cast,https://ror.org/04m8gxe14,url_matches
iarai/NeurIPS2022-traffic4cast,iarai/NeurIPS2022-traffic4cast,https://ror.org/04m8gxe14,url_matches
iat-cener/tonatiuh,iat-cener/tonatiuh,https://ror.org/03426vf35,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/00pm7rm97,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/0146h2h75,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/025sxka56,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/02nc81e13,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/02wat9f69,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/02wnbr922,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/034ahpr11,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/03bjbem32,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/03kv3z486,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/043ncwv78,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/04dzqh472,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/04wam6707,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/04zpt4h82,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/055c63105,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/055yb9v95,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/05hh8d621,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/05thm6q88,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/00pm7rm97,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/0146h2h75,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/025sxka56,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/02nc81e13,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/02wat9f69,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/02wnbr922,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/034ahpr11,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/03bjbem32,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/03kv3z486,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/043ncwv78,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/04dzqh472,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/04wam6707,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/04zpt4h82,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/055c63105,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/055yb9v95,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/05hh8d621,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/05thm6q88,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/00pm7rm97,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/0146h2h75,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/025sxka56,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/02nc81e13,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/02wat9f69,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/02wnbr922,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/034ahpr11,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/03bjbem32,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/03kv3z486,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/043ncwv78,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/04dzqh472,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/04wam6707,url_matches
