mention_id,mention,DOI,PMID,ROR_ID,github_slug
SM36904,AGORA,10.1186/1471-2105-13-189,,https://ror.org/01y2jtd41,
SM18073,Minimap2,10.1093/bioinformatics/bty191,29750242,https://ror.org/05a0ya142,biobox-info/Minimap2
SM10398,Clipper,10.1093/nar/gks866,23002139,https://ror.org/052gg0110,
SM10398,Clipper,10.1093/nar/gks866,23002139,https://ror.org/00240q980,
SM16736,minimap2,10.1093/bioinformatics/bty191,29750242,https://ror.org/05a0ya142,lh3/minimap2
SM7020,Canu,10.1101/gr.215087.116,28298431,https://ror.org/00baak391,AustralianBioCommons/Canu
SM7020,Canu,10.1101/gr.215087.116,28298431,https://ror.org/049r1ts75,AustralianBioCommons/Canu
SM7020,Canu,10.1101/gr.215087.116,28298431,https://ror.org/01cwqze88,AustralianBioCommons/Canu
SM36576,GUIDANCE,10.1093/molbev/msq066,20207713,https://ror.org/048sx0r50,
SM36576,GUIDANCE,10.1093/molbev/msq066,20207713,https://ror.org/04mhzgx49,
SM36969,GUIDANCE2,10.1093/nar/gkv318,25883146,https://ror.org/035t8zc32,
SM36969,GUIDANCE2,10.1093/nar/gkv318,25883146,https://ror.org/04mhzgx49,
SM36969,GUIDANCE2,10.1093/nar/gkv318,25883146,https://ror.org/01703db54,
SM36998,PRINCE,10.1371/journal.pcbi.1000641,20090828,https://ror.org/04mhzgx49,
SM36998,PRINCE,10.1371/journal.pcbi.1000641,20090828,https://ror.org/03qryx823,
SM20934,TargetScanS,10.1016/j.cell.2004.12.035,15652477,https://ror.org/042nb2s44,
SM20934,TargetScanS,10.1016/j.cell.2004.12.035,15652477,https://ror.org/04vqm6w82,
SM11839,FindPeaks,10.1093/bioinformatics/btn305,18599518,https://ror.org/03sfybe47,
SM37267,ErmineJ,10.1186/1471-2105-6-269,16280084,https://ror.org/05wf2ga96,
SM37267,ErmineJ,10.1186/1471-2105-6-269,16280084,https://ror.org/00hj8s172,
SM37267,ErmineJ,10.1186/1471-2105-6-269,16280084,https://ror.org/03m2x1q45,
SM24628,BOWTIE,10.1186/gb-2009-10-3-r25,19261174,https://ror.org/047s2c258,BenLangmead/bowtie
SM3353,XGBoost,10.1145/2939672.2939785,,https://ror.org/00cvxb145,dmlc/xgboost/
SM28156,BrainNet Viewer,10.1371/journal.pone.0068910,23861951,https://ror.org/022k4wk35,
SM5255,GEO2R,10.1093/nar/gks1193,23193258,https://ror.org/040gcmg81,cgh2797/GEO2R
SM5255,GEO2R,10.1093/nar/gks1193,23193258,https://ror.org/02meqm098,cgh2797/GEO2R
SM5255,GEO2R,10.1093/nar/gks1193,23193258,https://ror.org/01cwqze88,cgh2797/GEO2R
SM21364,Cytoscape.js,,26415722,https://ror.org/03dbr7087,
SM15811,Variant Effect Predictor,10.1186/s13059-016-0974-4,27268795,https://ror.org/02catss52,
SM17194,MRIcron,10.1162/jocn.2007.19.7.1081,17583985,https://ror.org/02b6qw903,neurolabusc/MRIcron
SM17194,MRIcron,10.1162/jocn.2007.19.7.1081,17583985,https://ror.org/03a1kwz48,neurolabusc/MRIcron
SM14547,TargetSpy,10.1186/1471-2105-11-292,20509939,https://ror.org/02kkvpp62,
SM14547,TargetSpy,10.1186/1471-2105-11-292,20509939,https://ror.org/00gzkxz88,
SM14547,TargetSpy,10.1186/1471-2105-11-292,20509939,https://ror.org/0127fwn18,
SM14547,TargetSpy,10.1186/1471-2105-11-292,20509939,https://ror.org/04njjy449,
SM14547,TargetSpy,10.1186/1471-2105-11-292,20509939,https://ror.org/03s7gtk40,
SM14547,TargetSpy,10.1186/1471-2105-11-292,20509939,https://ror.org/00cfam450,
SM38003,SPM Anatomy Toolbox,10.1016/j.neuroimage.2004.12.034,15850749,https://ror.org/02jx3x895,
SM38003,SPM Anatomy Toolbox,10.1016/j.neuroimage.2004.12.034,15850749,https://ror.org/02nv7yv05,
SM38003,SPM Anatomy Toolbox,10.1016/j.neuroimage.2004.12.034,15850749,https://ror.org/02gm5zw39,
SM38003,SPM Anatomy Toolbox,10.1016/j.neuroimage.2004.12.034,15850749,https://ror.org/01gamcy45,
SM136,SPM,,15955494,https://ror.org/02jx3x895,
SM136,SPM,,15955494,https://ror.org/048b34d51,
SM2362,SAGE,,7570003,https://ror.org/006w34k90,jacobeisenstein/SAGE
SM2362,SAGE,,7570003,https://ror.org/00za53h95,jacobeisenstein/SAGE
SM17454,LDlink,10.1093/bioinformatics/btv402,26139635,https://ror.org/040gcmg81,
SM27638,gene set enrichment analysis (GSEA),10.1073/pnas.0506580102,16199517,https://ror.org/042nb2s44,
SM27638,gene set enrichment analysis (GSEA),10.1073/pnas.0506580102,16199517,https://ror.org/02jzgtq86,
SM27638,gene set enrichment analysis (GSEA),10.1073/pnas.0506580102,16199517,https://ror.org/03vek6s52,
SM27638,gene set enrichment analysis (GSEA),10.1073/pnas.0506580102,16199517,https://ror.org/05a0ya142,
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/054pv6659,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/058eg8775,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/01cwqze88,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/03vek6s52,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/00b30xv10,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/01bnjbv91,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/05a0ya142,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/01xt1w755,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/017zqws13,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/04en4ww09,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/04nz0wq19,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/02ttsq026,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/02dr63s31,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/049v75w11,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/00jmfr291,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/03wkg3b53,Santy-8128/Minimac3
SM17879,Minimac3,10.1038/ng.3656,27571263,https://ror.org/03pt86f80,Santy-8128/Minimac3
SM1060,SCALA,10.1107/s0907444905036693,16369096,https://ror.org/00tw3jy02,
SM24593,scImpute,10.1038/s41467-018-03405-7,29520097,https://ror.org/046rm7j60,
SM30679,SIENA,10.1006/nimg.2002.1040,12482100,https://ror.org/0172mzb45,
SM30679,SIENA,10.1006/nimg.2002.1040,12482100,https://ror.org/0080acb59,
SM30679,SIENA,10.1006/nimg.2002.1040,12482100,https://ror.org/01tevnk56,
SM30679,SIENA,10.1006/nimg.2002.1040,12482100,https://ror.org/052gg0110,
SM5192,ToppGene,10.1093/nar/gkp427,19465376,https://ror.org/01hcyya48,
SM5192,ToppGene,10.1093/nar/gkp427,19465376,https://ror.org/01e3m7079,
SM4610,CAT,10.1186/s13059-019-1817-x,31640809,https://ror.org/01azzms13,thu-spmi/CAT
SM4610,CAT,10.1186/s13059-019-1817-x,31640809,https://ror.org/03490as77,thu-spmi/CAT
SM4610,CAT,10.1186/s13059-019-1817-x,31640809,https://ror.org/05wg1m734,thu-spmi/CAT
SM4610,CAT,10.1186/s13059-019-1817-x,31640809,https://ror.org/016xsfp80,thu-spmi/CAT
SM4610,CAT,10.1186/s13059-019-1817-x,31640809,https://ror.org/04pp8hn57,thu-spmi/CAT
SM32121,Prinseq,10.1093/bioinformatics/btr026,21278185,https://ror.org/05gvnxz63,
SM32121,Prinseq,10.1093/bioinformatics/btr026,21278185,https://ror.org/0264fdx42,
SM30328,R package pROC,10.1186/1471-2105-12-77,21414208,https://ror.org/002n09z45,
SM15906,G*power,10.3758/bf03193146,17695343,https://ror.org/04v76ef78,
SM15906,G*power,10.3758/bf03193146,17695343,https://ror.org/024z2rq82,
SM15906,G*power,10.3758/bf03193146,17695343,https://ror.org/031bsb921,
SM16519,NEURON,10.1162/neco.1997.9.6.1179,9248061,https://ror.org/03v76x132,neuronsimulator/nrn
SM5204,EEGLAB,10.1016/j.jneumeth.2003.10.009,15102499,https://ror.org/0168r3w48,
SM13915,NMRPipe,10.1007/bf00197809,8520220,https://ror.org/00adh9b73,ResearchIT/NMRPipe
SM13915,NMRPipe,10.1007/bf00197809,8520220,https://ror.org/00q4vv597,ResearchIT/NMRPipe
SM13915,NMRPipe,10.1007/bf00197809,8520220,https://ror.org/04pp8hn57,ResearchIT/NMRPipe
SM13915,NMRPipe,10.1007/bf00197809,8520220,https://ror.org/01cwqze88,ResearchIT/NMRPipe
SM13915,NMRPipe,10.1007/bf00197809,8520220,https://ror.org/02zhqgq86,ResearchIT/NMRPipe
SM6806,XCMS,10.1021/ac051437y,16448051,https://ror.org/02dxx6824,
SM11637,mMass,10.1021/ac100818g,20465224,https://ror.org/04qxnmv42,xxao/mMass
SM11637,mMass,10.1021/ac100818g,20465224,https://ror.org/02p1jz666,xxao/mMass
SM11637,mMass,10.1021/ac100818g,20465224,https://ror.org/024d6js02,xxao/mMass
SM779,VarScan,10.1093/bioinformatics/btp373,19542151,https://ror.org/01yc7t268,HugoMananet/VarScan
SM24502,ALE,10.1093/bioinformatics/bts723,23303509,https://ror.org/04xm1d337,
SM24502,ALE,10.1093/bioinformatics/bts723,23303509,https://ror.org/02jbv0t02,
SM24502,ALE,10.1093/bioinformatics/bts723,23303509,https://ror.org/05bnh6r87,
SM42208,LoFreq,10.1093/nar/gks918,23066108,https://ror.org/05k8wg936,
SM840,Basic Local Alignment Search Tool (BLAST),10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/02meqm098,
SM840,Basic Local Alignment Search Tool (BLAST),10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/04p491231,
SM840,Basic Local Alignment Search Tool (BLAST),10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/03m2x1q45,
SM840,Basic Local Alignment Search Tool (BLAST),10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/01cwqze88,
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/00097mb19,LucasFernando-aes/MS-DIAL
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/035t8zc32,LucasFernando-aes/MS-DIAL
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/010rf2m76,LucasFernando-aes/MS-DIAL
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/02ma4wv74,LucasFernando-aes/MS-DIAL
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/02xg1m795,LucasFernando-aes/MS-DIAL
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/04mb6s476,LucasFernando-aes/MS-DIAL
SM31791,MS-DIAL,10.1038/nmeth.3393,25938372,https://ror.org/05rrcem69,LucasFernando-aes/MS-DIAL
SM8260,SVM,10.1007/bf00994018,,https://ror.org/02bbd5539,
SM839,Geneious,10.1093/bioinformatics/bts199,22543367,https://ror.org/03b94tp07,Dharmaveershetty/Geneious
SM839,Geneious,10.1093/bioinformatics/bts199,22543367,https://ror.org/00rqy9422,Dharmaveershetty/Geneious
SM839,Geneious,10.1093/bioinformatics/bts199,22543367,https://ror.org/02v3fc375,Dharmaveershetty/Geneious
SM783,PRINSEQ,10.1093/bioinformatics/btr026,21278185,https://ror.org/05gvnxz63,jsadural/PRINSEQ
SM783,PRINSEQ,10.1093/bioinformatics/btr026,21278185,https://ror.org/0264fdx42,jsadural/PRINSEQ
SM2217,Basic Local Alignment Search Tool,10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/02meqm098,
SM2217,Basic Local Alignment Search Tool,10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/04p491231,
SM2217,Basic Local Alignment Search Tool,10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/03m2x1q45,
SM2217,Basic Local Alignment Search Tool,10.1016/s0022-2836(05)80360-2,2231712,https://ror.org/01cwqze88,
SM39915,MetFrag,10.1186/s13321-016-0115-9,26834843,https://ror.org/004g36n56,s-wolf/MetFrag
SM39915,MetFrag,10.1186/s13321-016-0115-9,26834843,https://ror.org/00pc48d59,s-wolf/MetFrag
SM39915,MetFrag,10.1186/s13321-016-0115-9,26834843,https://ror.org/04excst21,s-wolf/MetFrag
SM39915,MetFrag,10.1186/s13321-016-0115-9,26834843,https://ror.org/01mzk5576,s-wolf/MetFrag
SM39916,CFM-ID,10.1093/nar/gku436,24895432,https://ror.org/0160cpw27,
SM39916,CFM-ID,10.1093/nar/gku436,24895432,https://ror.org/01y3xgc52,
SM6135,geNorm,10.1186/gb-2002-3-7-research0034,12184808,https://ror.org/00xmkp704,
SM42402,SimpleITK,10.3389/fninf.2013.00045,24416015,https://ror.org/02s2acn37,SimpleITK/SimpleITK
SM42402,SimpleITK,10.3389/fninf.2013.00045,24416015,https://ror.org/03jp40720,SimpleITK/SimpleITK
SM42402,SimpleITK,10.3389/fninf.2013.00045,24416015,https://ror.org/01cwqze88,SimpleITK/SimpleITK
SM18001,ROCR,10.1093/bioinformatics/bti623,16096348,https://ror.org/01w19ak89,ipa-tys/ROCR
SM18001,ROCR,10.1093/bioinformatics/bti623,16096348,https://ror.org/01an7q238,ipa-tys/ROCR
SM6706,AMDIS,10.1016/s1044-0305(99)00047-1,,https://ror.org/05xpvk416,
SM29906,Mummichog,10.1371/journal.pcbi.1003123,23861661,https://ror.org/03czfpz43,
SM29906,Mummichog,10.1371/journal.pcbi.1003123,23861661,https://ror.org/047dqcg40,
SM23053,SSPACE,10.1093/bioinformatics/btq683,21149342,https://ror.org/027bh9e22,jianzuoyi/SSPACE
SM42638,SVDetect,10.1093/bioinformatics/btq293,20639544,https://ror.org/04y8cs423,
SM42638,SVDetect,10.1093/bioinformatics/btq293,20639544,https://ror.org/04t0gwh46,
SM42638,SVDetect,10.1093/bioinformatics/btq293,20639544,https://ror.org/02vjkv261,
SM42638,SVDetect,10.1093/bioinformatics/btq293,20639544,https://ror.org/02en5vm52,
SM42638,SVDetect,10.1093/bioinformatics/btq293,20639544,https://ror.org/02feahw73,
SM42641,SSAKE,10.1093/bioinformatics/btl629,17158514,https://ror.org/049r1ts75,bcgsc/SSAKE
SM12079,GlycoWorkbench,10.1021/pr7008252,18311910,https://ror.org/041kmwe10,
SM12079,GlycoWorkbench,10.1021/pr7008252,18311910,https://ror.org/033eqas34,
SM34974,OpenMS,10.1186/1471-2105-9-163,18366760,https://ror.org/03ate3e03,OpenMS/OpenMS
SM34974,OpenMS,10.1186/1471-2105-9-163,18366760,https://ror.org/01jdpyv68,OpenMS/OpenMS
SM34974,OpenMS,10.1186/1471-2105-9-163,18366760,https://ror.org/046ak2485,OpenMS/OpenMS
SM34974,OpenMS,10.1186/1471-2105-9-163,18366760,https://ror.org/03a1kwz48,OpenMS/OpenMS
SM42698,Proteowizard,,23051804,https://ror.org/02vm5rt34,
SM42698,Proteowizard,,23051804,https://ror.org/00f54p054,
SM42698,Proteowizard,,23051804,https://ror.org/03x1ewr52,
SM42698,Proteowizard,,23051804,https://ror.org/02jqc0m91,
SM42698,Proteowizard,,23051804,https://ror.org/00cvxb145,
SM42698,Proteowizard,,23051804,https://ror.org/02p5qdz58,
SM42698,Proteowizard,,23051804,https://ror.org/010c9nr19,
SM42698,Proteowizard,,23051804,https://ror.org/02tryst02,
SM42698,Proteowizard,,23051804,https://ror.org/04excst21,
SM42698,Proteowizard,,23051804,https://ror.org/04mw0p229,
SM42698,Proteowizard,,23051804,https://ror.org/03taz7m60,
SM42698,Proteowizard,,23051804,https://ror.org/02tpgw303,
SM42698,Proteowizard,,23051804,https://ror.org/01mzk5576,
SM42698,Proteowizard,,23051804,https://ror.org/048wd7x80,
SM42699,LipidMatch,10.1186/s12859-017-1744-3,28693421,https://ror.org/01hp6xm80,GarrettLab-UF/LipidMatch
SM42699,LipidMatch,10.1186/s12859-017-1744-3,28693421,https://ror.org/02y3ad647,GarrettLab-UF/LipidMatch
SM42699,LipidMatch,10.1186/s12859-017-1744-3,28693421,https://ror.org/05xpvk416,GarrettLab-UF/LipidMatch
SM33612,LipidBlast,10.1038/nmeth.2551,23817071,https://ror.org/040c17130,
SM33612,LipidBlast,10.1038/nmeth.2551,23817071,https://ror.org/0049erg63,
SM33612,LipidBlast,10.1038/nmeth.2551,23817071,https://ror.org/05rrcem69,
SM27703,LipidXplorer,10.1186/gb-2011-12-1-r8,22272252,https://ror.org/042aqky30,
SM27703,LipidXplorer,10.1186/gb-2011-12-1-r8,22272252,https://ror.org/03gf8rp76,
SM27703,LipidXplorer,10.1186/gb-2011-12-1-r8,22272252,https://ror.org/05b8d3w18,
SM27703,LipidXplorer,10.1186/gb-2011-12-1-r8,22272252,https://ror.org/03ht1xw27,
SM27703,LipidXplorer,10.1186/gb-2011-12-1-r8,22272252,https://ror.org/04za5zm41,
SM42724,VANTED,10.1186/1471-2105-7-109,16519817,https://ror.org/02skbsp27,
SM901,MOSFLM,,16369093,https://ror.org/00tw3jy02,
SM43177,openBIS,10.1186/1471-2105-12-468,,https://ror.org/002n09z45,cpauli/openBIS
SM43177,openBIS,10.1186/1471-2105-12-468,,https://ror.org/02s376052,cpauli/openBIS
SM43177,openBIS,10.1186/1471-2105-12-468,,https://ror.org/02crff812,cpauli/openBIS
SM43177,openBIS,10.1186/1471-2105-12-468,,https://ror.org/05a28rw58,cpauli/openBIS
SM43323,MorphoJ,10.1111/j.1755-0998.2010.02924.x,21429143,https://ror.org/027m9bs27,
SM15177,Varscan,10.1093/bioinformatics/btp373,19542151,https://ror.org/01yc7t268,JimmyLiJing/Varscan
SM9949,TALOS+,10.1007/s10858-009-9333-z,19548092,https://ror.org/00adh9b73,
SM9949,TALOS+,10.1007/s10858-009-9333-z,19548092,https://ror.org/05t871q54,
SM9949,TALOS+,10.1007/s10858-009-9333-z,19548092,https://ror.org/01cwqze88,
SM9946,CYANA,,15318003,https://ror.org/04mb6s476,
SM325,IMOD,10.1006/jsbi.1996.0013,8742726,https://ror.org/02ttsq026,LabShare-Archive/IMOD
SM25188,SurvExpress,10.1371/journal.pone.0074250,24066126,https://ror.org/03ayjn504,
SM20447,PathVisio,10.1186/1471-2105-9-399,18817533,https://ror.org/038321296,
SM20447,PathVisio,10.1186/1471-2105-9-399,18817533,https://ror.org/043mz5j54,
SM20447,PathVisio,10.1186/1471-2105-9-399,18817533,https://ror.org/02jz4aj89,
SM39539,WOMBAT,10.1631/jzus.2007.b0815,17973343,https://ror.org/04r659a56,
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00d9ah105,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/018qsef31,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/043mz5j54,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/042nb2s44,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/040gcmg81,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00f54p054,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05trd4x28,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03rmrcq20,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/01na82s61,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03vek6s52,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02y3ad647,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/017zqws13,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00njsd438,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/034t30j35,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/01zewfb16,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/0205xz563,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04qw24q55,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/0168r3w48,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02jqc0m91,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02aee5m12,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04tj63d06,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05qbk4x57,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/024z2rq82,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02tpgw303,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05bnh6r87,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03zbnzt98,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/01z7r7q48,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03k1gpj17,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05h992307,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03tsq7092,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/022jc0g24,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03wmf1y16,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02mxmh518,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/0272j5188,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05rrcem69,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/035b05819,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02z5nhe81,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00xcryt71,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04s1nv328,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/0417ye583,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02891sr49,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/006w34k90,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/042r9xb17,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/0264fdx42,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03m2x1q45,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/0270vfa57,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/03r8z3t63,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04txyc737,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02ygzhr13,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/01e6qks80,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04v7hvq31,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04raf6v53,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/019wvm592,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/02d2m2044,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05hs6h993,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/04f812k67,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/05a0ya142,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00s1jty20,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/01j25h453,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/01x8j4206,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00vvvt117,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/025r5qe02,qiime2/qiime2
SM4991,QIIME2,10.1038/s41587-019-0209-9,31341288,https://ror.org/00cvxb145,qiime2/qiime2
SM38891,EMPeror,10.1186/2047-217x-2-16,24280061,https://ror.org/02hh7en24,
SM38891,EMPeror,10.1186/2047-217x-2-16,24280061,https://ror.org/006w34k90,
SM38891,EMPeror,10.1186/2047-217x-2-16,24280061,https://ror.org/02ttsq026,
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/00j9c2840,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/01a77tt86,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/00vtgdb53,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/01xtthb56,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/04zrf7b53,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/04t3en479,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/05q94pf14,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/01f7bcy98,torognes/vsearch
SM6676,vsearch,10.7717/peerj.2584,27781170,https://ror.org/05kpkpg04,torognes/vsearch
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/00mh9zx15,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/00f54p054,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/01tm6cn81,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/00s67c790,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/04bs5yc70,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/025z8ah66,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/02y3ad647,fnzhan/UNITE
SM44963,UNITE,10.1111/mec.12481,24112409,https://ror.org/03z77qz90,fnzhan/UNITE
